Current, Voltage, Seconds
1.10003,3.80909,06/19/2017 16:35:54.880000680
1.10003,3.80916,06/19/2017 16:35:55.879431400
1.10003,3.80923,06/19/2017 16:35:56.878860640
1.10003,3.8093,06/19/2017 16:35:57.878271720
1.10003,3.80938,06/19/2017 16:35:58.877685160
1.10003,3.80945,06/19/2017 16:35:59.877119980
1.10003,3.80951,06/19/2017 16:36:00.876553160
1.10003,3.80959,06/19/2017 16:36:01.875970580
1.10003,3.80966,06/19/2017 16:36:02.875371320
1.10004,3.80974,06/19/2017 16:36:03.874895680
1.10003,3.8098,06/19/2017 16:36:04.874330600
1.10003,3.80989,06/19/2017 16:36:05.873748820
1.10003,3.80996,06/19/2017 16:36:06.873169560
1.10003,3.81002,06/19/2017 16:36:07.872619520
1.10004,3.8101,06/19/2017 16:36:08.872070140
1.10003,3.81017,06/19/2017 16:36:09.871519520
1.10003,3.81025,06/19/2017 16:36:10.870928940
1.10004,3.81031,06/19/2017 16:36:11.870359440
1.10003,3.81038,06/19/2017 16:36:12.870031380
1.10003,3.81046,06/19/2017 16:36:13.869433280
1.10003,3.81054,06/19/2017 16:36:14.868851600
1.10004,3.8106,06/19/2017 16:36:15.868292120
1.10003,3.81068,06/19/2017 16:36:16.867721880
1.10004,3.81075,06/19/2017 16:36:17.867148380
1.10003,3.81082,06/19/2017 16:36:18.866561120
1.10003,3.81089,06/19/2017 16:36:19.866008040
1.10003,3.81097,06/19/2017 16:36:20.865533380
1.10003,3.81104,06/19/2017 16:36:21.864966780
1.10004,3.81111,06/19/2017 16:36:22.864387240
1.10003,3.81119,06/19/2017 16:36:23.863846840
1.10003,3.81126,06/19/2017 16:36:24.863309720
1.10003,3.81133,06/19/2017 16:36:25.862737560
1.10003,3.8114,06/19/2017 16:36:26.862159360
1.10003,3.81148,06/19/2017 16:36:27.861612400
1.10003,3.81155,06/19/2017 16:36:28.861055140
1.10003,3.81163,06/19/2017 16:36:29.860490760
1.10003,3.8117,06/19/2017 16:36:30.859929340
1.10003,3.81177,06/19/2017 16:36:31.859393400
1.10003,3.81184,06/19/2017 16:36:32.858825460
1.10003,3.81191,06/19/2017 16:36:33.858232540
1.10003,3.81199,06/19/2017 16:36:34.857667960
1.10003,3.81205,06/19/2017 16:36:35.857121080
1.10003,3.81213,06/19/2017 16:36:36.856604380
1.10003,3.8122,06/19/2017 16:36:37.856099200
1.10003,3.81227,06/19/2017 16:36:38.855542440
1.10003,3.81235,06/19/2017 16:36:39.854988480
1.10003,3.81243,06/19/2017 16:36:40.854418440
1.10003,3.8125,06/19/2017 16:36:41.853830900
1.10003,3.81257,06/19/2017 16:36:42.853250540
1.10003,3.81265,06/19/2017 16:36:43.852699560
1.10003,3.81271,06/19/2017 16:36:44.852135400
1.10003,3.81279,06/19/2017 16:36:45.851571420
1.10003,3.81286,06/19/2017 16:36:46.850979960
1.10003,3.81293,06/19/2017 16:36:47.850433280
1.10003,3.81301,06/19/2017 16:36:48.849892160
1.10003,3.81308,06/19/2017 16:36:49.849321940
1.10003,3.81316,06/19/2017 16:36:50.848735560
1.10003,3.81323,06/19/2017 16:36:51.848182420
1.10003,3.8133,06/19/2017 16:36:52.847628180
1.10003,3.81337,06/19/2017 16:36:53.847095220
1.10004,3.81345,06/19/2017 16:36:54.846553480
1.10003,3.81352,06/19/2017 16:36:55.846020180
1.10003,3.81359,06/19/2017 16:36:56.845519340
1.10003,3.81367,06/19/2017 16:36:57.844967760
1.10003,3.81374,06/19/2017 16:36:58.844397880
1.10003,3.81381,06/19/2017 16:36:59.843855400
1.10003,3.81389,06/19/2017 16:37:00.843323520
1.10004,3.81397,06/19/2017 16:37:01.842742580
1.10003,3.81404,06/19/2017 16:37:02.842161020
1.10003,3.8141,06/19/2017 16:37:03.841615800
1.10003,3.81418,06/19/2017 16:37:04.841086620
1.10003,3.81425,06/19/2017 16:37:05.840829680
1.10003,3.81433,06/19/2017 16:37:06.840255080
1.10003,3.8144,06/19/2017 16:37:07.839691160
1.10003,3.81447,06/19/2017 16:37:08.839136460
1.10003,3.81455,06/19/2017 16:37:09.838555120
1.10003,3.81462,06/19/2017 16:37:10.837969740
1.10003,3.81469,06/19/2017 16:37:11.837440560
1.10003,3.81477,06/19/2017 16:37:12.836913560
1.10003,3.81485,06/19/2017 16:37:13.836341040
1.10004,3.81493,06/19/2017 16:37:14.835760220
1.10003,3.81499,06/19/2017 16:37:15.835215780
1.10003,3.81507,06/19/2017 16:37:16.834646820
1.10003,3.81514,06/19/2017 16:37:17.834086680
1.10003,3.81521,06/19/2017 16:37:18.833492240
1.10004,3.81529,06/19/2017 16:37:19.832921220
1.10003,3.81536,06/19/2017 16:37:20.832350580
1.10004,3.81544,06/19/2017 16:37:21.831772400
1.10003,3.81551,06/19/2017 16:37:22.831170440
1.10003,3.81558,06/19/2017 16:37:23.830603400
1.10003,3.81566,06/19/2017 16:37:24.830026760
1.10003,3.81573,06/19/2017 16:37:25.829437300
1.10004,3.81581,06/19/2017 16:37:26.828854220
1.10003,3.81588,06/19/2017 16:37:27.828349220
1.10003,3.81596,06/19/2017 16:37:28.827901040
1.10003,3.81602,06/19/2017 16:37:29.827321040
1.10003,3.8161,06/19/2017 16:37:30.826740220
1.10003,3.81617,06/19/2017 16:37:31.826201360
1.10003,3.81625,06/19/2017 16:37:32.825653480
1.10003,3.81632,06/19/2017 16:37:33.825096040
1.10003,3.8164,06/19/2017 16:37:34.824560320
1.10003,3.81647,06/19/2017 16:37:35.824014240
1.10003,3.81655,06/19/2017 16:37:36.823467800
1.10003,3.81662,06/19/2017 16:37:37.822898780
1.10004,3.8167,06/19/2017 16:37:38.822336020
1.10004,3.81677,06/19/2017 16:37:39.821816380
1.10004,3.81684,06/19/2017 16:37:40.821248880
1.10003,3.81691,06/19/2017 16:37:41.820665880
1.10003,3.81699,06/19/2017 16:37:42.820262840
1.10004,3.81707,06/19/2017 16:37:43.819710420
1.10003,3.81714,06/19/2017 16:37:44.819170080
1.10003,3.81721,06/19/2017 16:37:45.818653080
1.10004,3.81729,06/19/2017 16:37:46.818082580
1.10003,3.81736,06/19/2017 16:37:47.817513740
1.10003,3.81743,06/19/2017 16:37:48.816946400
1.10003,3.8175,06/19/2017 16:37:49.816370660
1.10004,3.81759,06/19/2017 16:37:50.815773600
1.10003,3.81765,06/19/2017 16:37:51.815221080
1.10003,3.81773,06/19/2017 16:37:52.814656080
1.10003,3.81781,06/19/2017 16:37:53.814054880
1.10003,3.81788,06/19/2017 16:37:54.813461440
1.10003,3.81795,06/19/2017 16:37:55.812944760
1.10003,3.81803,06/19/2017 16:37:56.812373980
1.10003,3.81811,06/19/2017 16:37:57.811782960
1.10003,3.81818,06/19/2017 16:37:58.811189000
1.10004,3.81826,06/19/2017 16:37:59.810613960
1.10003,3.81832,06/19/2017 16:38:00.810043120
1.10003,3.8184,06/19/2017 16:38:01.809519820
1.10003,3.81848,06/19/2017 16:38:02.808941820
1.10004,3.81855,06/19/2017 16:38:03.808398640
1.10003,3.81862,06/19/2017 16:38:04.807849540
1.10003,3.8187,06/19/2017 16:38:05.807260180
1.10004,3.81878,06/19/2017 16:38:06.806679300
1.10003,3.81885,06/19/2017 16:38:07.806142020
1.10003,3.81893,06/19/2017 16:38:08.805573400
1.10003,3.819,06/19/2017 16:38:09.804978360
1.10003,3.81908,06/19/2017 16:38:10.804380400
1.10003,3.81915,06/19/2017 16:38:11.803813320
1.10003,3.81922,06/19/2017 16:38:12.803279300
1.10003,3.8193,06/19/2017 16:38:13.802722980
1.10003,3.81937,06/19/2017 16:38:14.802132040
1.10003,3.81945,06/19/2017 16:38:15.801571660
1.10003,3.81953,06/19/2017 16:38:16.801003400
1.10003,3.81961,06/19/2017 16:38:17.800439040
1.10003,3.81967,06/19/2017 16:38:18.799876280
1.10003,3.81975,06/19/2017 16:38:19.799363040
1.10003,3.81983,06/19/2017 16:38:20.798800260
1.10004,3.8199,06/19/2017 16:38:21.798228200
1.10003,3.81998,06/19/2017 16:38:22.797646300
1.10004,3.82004,06/19/2017 16:38:23.797086040
1.10003,3.82012,06/19/2017 16:38:24.796543000
1.10003,3.8202,06/19/2017 16:38:25.795974640
1.10003,3.82028,06/19/2017 16:38:26.795372880
1.10003,3.82035,06/19/2017 16:38:27.794808760
1.10003,3.82042,06/19/2017 16:38:28.794276940
1.10003,3.8205,06/19/2017 16:38:29.793699180
1.10003,3.82058,06/19/2017 16:38:30.793148920
1.10003,3.82066,06/19/2017 16:38:31.792621940
1.10003,3.82073,06/19/2017 16:38:32.792081980
1.10003,3.82081,06/19/2017 16:38:33.791498240
1.10003,3.82088,06/19/2017 16:38:34.790999440
1.10003,3.82096,06/19/2017 16:38:35.790467860
1.10003,3.82103,06/19/2017 16:38:36.789903180
1.10003,3.82111,06/19/2017 16:38:37.789338080
1.10003,3.82119,06/19/2017 16:38:38.788812300
1.10003,3.82126,06/19/2017 16:38:39.788271640
1.10003,3.82133,06/19/2017 16:38:40.787724180
1.10003,3.8214,06/19/2017 16:38:41.787185740
1.10003,3.82148,06/19/2017 16:38:42.786641760
1.10003,3.82155,06/19/2017 16:38:43.786093660
1.10003,3.82163,06/19/2017 16:38:44.785530320
1.10004,3.82171,06/19/2017 16:38:45.784997380
1.10003,3.82178,06/19/2017 16:38:46.784468380
1.10003,3.82186,06/19/2017 16:38:47.783919860
1.10003,3.82194,06/19/2017 16:38:48.783351180
1.10003,3.82201,06/19/2017 16:38:49.782767240
1.10003,3.82208,06/19/2017 16:38:50.782221140
1.10003,3.82216,06/19/2017 16:38:51.781706700
1.10003,3.82224,06/19/2017 16:38:52.781199720
1.10003,3.82232,06/19/2017 16:38:53.780610100
1.10003,3.82239,06/19/2017 16:38:54.780056280
1.10003,3.82246,06/19/2017 16:38:55.779489200
1.10003,3.82254,06/19/2017 16:38:56.778912400
1.10003,3.82262,06/19/2017 16:38:57.778334800
1.10003,3.8227,06/19/2017 16:38:58.777794880
1.10003,3.82277,06/19/2017 16:38:59.777234400
1.10003,3.82285,06/19/2017 16:39:00.776664100
1.10003,3.82292,06/19/2017 16:39:01.776100180
1.10003,3.823,06/19/2017 16:39:02.775568840
1.10003,3.82308,06/19/2017 16:39:03.774999140
1.10003,3.82316,06/19/2017 16:39:04.774442740
1.10003,3.82323,06/19/2017 16:39:05.773856060
1.10003,3.82331,06/19/2017 16:39:06.773300000
1.10003,3.82338,06/19/2017 16:39:07.772751900
1.10003,3.82346,06/19/2017 16:39:08.772205480
1.10004,3.82353,06/19/2017 16:39:09.771657800
1.10003,3.82361,06/19/2017 16:39:10.771108980
1.10003,3.82369,06/19/2017 16:39:11.770553720
1.10003,3.82376,06/19/2017 16:39:12.769981300
1.10003,3.82383,06/19/2017 16:39:13.769443560
1.10003,3.82391,06/19/2017 16:39:14.768895280
1.10003,3.82399,06/19/2017 16:39:15.768332200
1.10004,3.82407,06/19/2017 16:39:16.767751320
1.10004,3.82415,06/19/2017 16:39:17.767198720
1.10003,3.82422,06/19/2017 16:39:18.766637160
1.10003,3.8243,06/19/2017 16:39:19.766069920
1.10003,3.82437,06/19/2017 16:39:20.765476660
1.10003,3.82445,06/19/2017 16:39:21.764964120
1.10003,3.82452,06/19/2017 16:39:22.764411060
1.10003,3.82461,06/19/2017 16:39:23.763856540
1.10003,3.82468,06/19/2017 16:39:24.763283360
1.10003,3.82476,06/19/2017 16:39:25.762809800
1.10003,3.82483,06/19/2017 16:39:26.762259760
1.10003,3.82491,06/19/2017 16:39:27.761707880
1.10003,3.82498,06/19/2017 16:39:28.761154240
1.10003,3.82505,06/19/2017 16:39:29.760617200
1.10003,3.82514,06/19/2017 16:39:30.760052700
1.10003,3.82521,06/19/2017 16:39:31.759526020
1.10003,3.8253,06/19/2017 16:39:32.758950620
1.10003,3.82538,06/19/2017 16:39:33.758381640
1.10003,3.82545,06/19/2017 16:39:34.757809320
1.10003,3.82553,06/19/2017 16:39:35.757216940
1.10003,3.82561,06/19/2017 16:39:36.756674300
1.10004,3.82568,06/19/2017 16:39:37.756129320
1.10003,3.82575,06/19/2017 16:39:38.755567040
1.10003,3.82584,06/19/2017 16:39:39.754972280
1.10003,3.82591,06/19/2017 16:39:40.754423380
1.10004,3.82599,06/19/2017 16:39:41.753856520
1.10003,3.82607,06/19/2017 16:39:42.753379440
1.10003,3.82615,06/19/2017 16:39:43.752799060
1.10003,3.82622,06/19/2017 16:39:44.752293780
1.10004,3.8263,06/19/2017 16:39:45.751747480
1.10004,3.82638,06/19/2017 16:39:46.751181100
1.10004,3.82646,06/19/2017 16:39:47.750585360
1.10003,3.82653,06/19/2017 16:39:48.750017940
1.10003,3.82661,06/19/2017 16:39:49.749469680
1.10003,3.82669,06/19/2017 16:39:50.748910320
1.10003,3.82677,06/19/2017 16:39:51.748326300
1.10003,3.82685,06/19/2017 16:39:52.747776480
1.10003,3.82693,06/19/2017 16:39:53.747229940
1.10004,3.82701,06/19/2017 16:39:54.746671740
1.10003,3.82708,06/19/2017 16:39:55.746138280
1.10003,3.82716,06/19/2017 16:39:56.745616660
1.10003,3.82724,06/19/2017 16:39:57.745069000
1.10003,3.82731,06/19/2017 16:39:58.744502420
1.10003,3.82739,06/19/2017 16:39:59.744028320
1.10003,3.82747,06/19/2017 16:40:00.743472260
1.10004,3.82756,06/19/2017 16:40:01.742906400
1.10003,3.82763,06/19/2017 16:40:02.742335760
1.10004,3.8277,06/19/2017 16:40:03.742017840
1.10003,3.82778,06/19/2017 16:40:04.741454440
1.10003,3.82786,06/19/2017 16:40:05.740904660
1.10003,3.82795,06/19/2017 16:40:06.740304460
1.10004,3.82802,06/19/2017 16:40:07.739742200
1.10003,3.8281,06/19/2017 16:40:08.739166040
1.10003,3.82818,06/19/2017 16:40:09.738585780
1.10003,3.82825,06/19/2017 16:40:10.738009220
1.10003,3.82833,06/19/2017 16:40:11.737438260
1.10004,3.82841,06/19/2017 16:40:12.736876080
1.10003,3.82849,06/19/2017 16:40:13.736274440
1.10004,3.82857,06/19/2017 16:40:14.735719980
1.10003,3.82865,06/19/2017 16:40:15.735140800
1.10003,3.82873,06/19/2017 16:40:16.734583300
1.10003,3.8288,06/19/2017 16:40:17.734003340
1.10004,3.82888,06/19/2017 16:40:18.733443220
1.10004,3.82896,06/19/2017 16:40:19.732866940
1.10004,3.82904,06/19/2017 16:40:20.732298540
1.10003,3.82912,06/19/2017 16:40:21.731706400
1.10003,3.8292,06/19/2017 16:40:22.731177720
1.10003,3.82928,06/19/2017 16:40:23.730618860
1.10003,3.82935,06/19/2017 16:40:24.730061040
1.10003,3.82943,06/19/2017 16:40:25.729525160
1.10004,3.82951,06/19/2017 16:40:26.728981000
1.10003,3.82959,06/19/2017 16:40:27.728441760
1.10004,3.82967,06/19/2017 16:40:28.727855640
1.10004,3.82974,06/19/2017 16:40:29.727329180
1.10004,3.82983,06/19/2017 16:40:30.726773780
1.10003,3.82991,06/19/2017 16:40:31.726190780
1.10004,3.82999,06/19/2017 16:40:32.725634960
1.10003,3.83006,06/19/2017 16:40:33.725124900
1.10003,3.83014,06/19/2017 16:40:34.724574140
1.10003,3.83022,06/19/2017 16:40:35.724008600
1.10003,3.8303,06/19/2017 16:40:36.723440820
1.10003,3.83039,06/19/2017 16:40:37.722886860
1.10003,3.83046,06/19/2017 16:40:38.722554920
1.10004,3.83054,06/19/2017 16:40:39.721984640
1.10003,3.83061,06/19/2017 16:40:40.721424560
1.10003,3.8307,06/19/2017 16:40:41.720853120
1.10003,3.83078,06/19/2017 16:40:42.720266140
1.10003,3.83086,06/19/2017 16:40:43.719667500
1.10003,3.83094,06/19/2017 16:40:44.719129600
1.10003,3.83101,06/19/2017 16:40:45.718536580
1.10003,3.8311,06/19/2017 16:40:46.717937740
1.10003,3.83118,06/19/2017 16:40:47.717344760
1.10003,3.83125,06/19/2017 16:40:48.716806400
1.10003,3.83134,06/19/2017 16:40:49.716275500
1.10003,3.83141,06/19/2017 16:40:50.715745800
1.10003,3.8315,06/19/2017 16:40:51.715178740
1.10003,3.83157,06/19/2017 16:40:52.714642420
1.10003,3.83165,06/19/2017 16:40:53.714095420
1.10003,3.83173,06/19/2017 16:40:54.713536440
1.10004,3.83182,06/19/2017 16:40:55.712999020
1.10003,3.8319,06/19/2017 16:40:56.712453680
1.10003,3.83197,06/19/2017 16:40:57.711887860
1.10003,3.83206,06/19/2017 16:40:58.711295380
1.10003,3.83212,06/19/2017 16:40:59.710737900
1.10003,3.83221,06/19/2017 16:41:00.710204780
1.10003,3.83229,06/19/2017 16:41:01.709639800
1.10003,3.83237,06/19/2017 16:41:02.709077980
1.10004,3.83245,06/19/2017 16:41:03.708513600
1.10004,3.83253,06/19/2017 16:41:04.707953560
1.10004,3.83261,06/19/2017 16:41:05.707366660
1.10003,3.83269,06/19/2017 16:41:06.706863880
1.10003,3.83277,06/19/2017 16:41:07.706343100
1.10003,3.83286,06/19/2017 16:41:08.705776120
1.10003,3.83294,06/19/2017 16:41:09.705194780
1.10003,3.83301,06/19/2017 16:41:10.704657940
1.10003,3.8331,06/19/2017 16:41:11.704081980
1.10003,3.83317,06/19/2017 16:41:12.703531020
1.10004,3.83326,06/19/2017 16:41:13.702908860
1.10003,3.83333,06/19/2017 16:41:14.702345020
1.10003,3.83341,06/19/2017 16:41:15.701756660
1.10003,3.83349,06/19/2017 16:41:16.701204660
1.10004,3.83357,06/19/2017 16:41:17.700642080
1.10004,3.83366,06/19/2017 16:41:18.700082320
1.10003,3.83374,06/19/2017 16:41:19.699494320
1.10003,3.83382,06/19/2017 16:41:20.698921580
1.10003,3.8339,06/19/2017 16:41:21.698363920
1.10003,3.83398,06/19/2017 16:41:22.697808200
1.10003,3.83406,06/19/2017 16:41:23.697310000
1.10003,3.83414,06/19/2017 16:41:24.696726620
1.10003,3.83423,06/19/2017 16:41:25.696148200
1.10003,3.83431,06/19/2017 16:41:26.695598400
1.10003,3.83439,06/19/2017 16:41:27.695008360
1.10003,3.83446,06/19/2017 16:41:28.694450940
1.10003,3.83454,06/19/2017 16:41:29.693904740
1.10003,3.83463,06/19/2017 16:41:30.693314480
1.10004,3.83472,06/19/2017 16:41:31.692719500
1.10003,3.83479,06/19/2017 16:41:32.692173940
1.10004,3.83488,06/19/2017 16:41:33.691581680
1.10003,3.83496,06/19/2017 16:41:34.690989800
1.10003,3.83504,06/19/2017 16:41:35.690428320
1.10003,3.83512,06/19/2017 16:41:36.689869040
1.10003,3.8352,06/19/2017 16:41:37.689296020
1.10003,3.83528,06/19/2017 16:41:38.688707680
1.10004,3.83537,06/19/2017 16:41:39.688188560
1.10003,3.83544,06/19/2017 16:41:40.687649340
1.10003,3.83553,06/19/2017 16:41:41.687074340
1.10003,3.83561,06/19/2017 16:41:42.686487320
1.10004,3.83569,06/19/2017 16:41:43.685945660
1.10003,3.83577,06/19/2017 16:41:44.685389940
1.10003,3.83585,06/19/2017 16:41:45.684819520
1.10003,3.83594,06/19/2017 16:41:46.684262760
1.10003,3.83602,06/19/2017 16:41:47.683795120
1.10003,3.8361,06/19/2017 16:41:48.683223460
1.10003,3.83618,06/19/2017 16:41:49.682658460
1.10003,3.83627,06/19/2017 16:41:50.682139840
1.10003,3.83635,06/19/2017 16:41:51.681578080
1.10003,3.83643,06/19/2017 16:41:52.681000660
1.10003,3.83652,06/19/2017 16:41:53.680424980
1.10003,3.83659,06/19/2017 16:41:54.679840860
1.10003,3.83668,06/19/2017 16:41:55.679262400
1.10004,3.83677,06/19/2017 16:41:56.678710840
1.10003,3.83685,06/19/2017 16:41:57.678154780
1.10003,3.83693,06/19/2017 16:41:58.677579660
1.10003,3.83701,06/19/2017 16:41:59.676990500
1.10003,3.8371,06/19/2017 16:42:00.676400900
1.10004,3.83719,06/19/2017 16:42:01.675836720
1.10004,3.83726,06/19/2017 16:42:02.675255360
1.10003,3.83735,06/19/2017 16:42:03.674658660
1.10003,3.83743,06/19/2017 16:42:04.674077960
1.10003,3.83752,06/19/2017 16:42:05.673515660
1.10004,3.83761,06/19/2017 16:42:06.672933240
1.10004,3.83768,06/19/2017 16:42:07.672339600
1.10004,3.83777,06/19/2017 16:42:08.671773220
1.10004,3.83785,06/19/2017 16:42:09.671186800
1.10004,3.83794,06/19/2017 16:42:10.670580180
1.10003,3.83801,06/19/2017 16:42:11.670026160
1.10003,3.83809,06/19/2017 16:42:12.669484160
1.10003,3.83818,06/19/2017 16:42:13.668927060
1.10003,3.83827,06/19/2017 16:42:14.668333480
1.10004,3.83835,06/19/2017 16:42:15.667771800
1.10004,3.83844,06/19/2017 16:42:16.667209700
1.10004,3.83852,06/19/2017 16:42:17.666628980
1.10003,3.83861,06/19/2017 16:42:18.666117300
1.10003,3.83869,06/19/2017 16:42:19.665550840
1.10003,3.83877,06/19/2017 16:42:20.664997220
1.10003,3.83886,06/19/2017 16:42:21.664385940
1.10003,3.83894,06/19/2017 16:42:22.663820420
1.10003,3.83902,06/19/2017 16:42:23.663240020
1.10004,3.83911,06/19/2017 16:42:24.662658600
1.10003,3.83919,06/19/2017 16:42:25.662098040
1.10004,3.83929,06/19/2017 16:42:26.661518480
1.10003,3.83936,06/19/2017 16:42:27.660927000
1.10004,3.83945,06/19/2017 16:42:28.660323600
1.10003,3.83953,06/19/2017 16:42:29.659781820
1.10003,3.83962,06/19/2017 16:42:30.659207860
1.10003,3.8397,06/19/2017 16:42:31.658649140
1.10003,3.83978,06/19/2017 16:42:32.658109400
1.10003,3.83986,06/19/2017 16:42:33.657545860
1.10003,3.83996,06/19/2017 16:42:34.656959420
1.10003,3.84004,06/19/2017 16:42:35.656384240
1.10003,3.84012,06/19/2017 16:42:36.655811280
1.10004,3.8402,06/19/2017 16:42:37.655236400
1.10004,3.84029,06/19/2017 16:42:38.654641580
1.10004,3.84038,06/19/2017 16:42:39.654088580
1.10003,3.84046,06/19/2017 16:42:40.653503060
1.10003,3.84054,06/19/2017 16:42:41.652888300
1.10003,3.84063,06/19/2017 16:42:42.652306840
1.10004,3.84071,06/19/2017 16:42:43.651711040
1.10003,3.84079,06/19/2017 16:42:44.651140820
1.10003,3.84088,06/19/2017 16:42:45.650584540
1.10004,3.84096,06/19/2017 16:42:46.650030740
1.10004,3.84105,06/19/2017 16:42:47.649477340
1.10003,3.84113,06/19/2017 16:42:48.648904220
1.10003,3.84122,06/19/2017 16:42:49.648310260
1.10003,3.84131,06/19/2017 16:42:50.647752920
1.10003,3.84139,06/19/2017 16:42:51.647181740
1.10004,3.84148,06/19/2017 16:42:52.646582920
1.10003,3.84156,06/19/2017 16:42:53.646020180
1.10003,3.84164,06/19/2017 16:42:54.645448000
1.10003,3.84174,06/19/2017 16:42:55.644850200
1.10003,3.84182,06/19/2017 16:42:56.644304100
1.10003,3.8419,06/19/2017 16:42:57.643725840
1.10003,3.84199,06/19/2017 16:42:58.643169720
1.10003,3.84216,06/19/2017 16:43:00.640227820
1.10003,3.84224,06/19/2017 16:43:01.639616600
1.10003,3.84233,06/19/2017 16:43:02.639012580
1.10003,3.84242,06/19/2017 16:43:03.638438620
1.10004,3.8425,06/19/2017 16:43:04.637865900
1.10003,3.84258,06/19/2017 16:43:05.637262620
1.10003,3.84268,06/19/2017 16:43:06.636667740
1.10003,3.84275,06/19/2017 16:43:07.636104240
1.10003,3.84284,06/19/2017 16:43:08.635525260
1.10003,3.84293,06/19/2017 16:43:09.634962240
1.10003,3.84301,06/19/2017 16:43:10.634432360
1.10003,3.8431,06/19/2017 16:43:11.633879080
1.10003,3.84319,06/19/2017 16:43:12.633314560
1.10003,3.84327,06/19/2017 16:43:13.632711700
1.10003,3.84336,06/19/2017 16:43:14.632145500
1.10003,3.84344,06/19/2017 16:43:15.631643320
1.10003,3.84353,06/19/2017 16:43:16.631078580
1.10003,3.84361,06/19/2017 16:43:17.630524940
1.10004,3.84371,06/19/2017 16:43:18.629961040
1.10004,3.84379,06/19/2017 16:43:19.629428000
1.10003,3.84388,06/19/2017 16:43:20.628849540
1.10003,3.84397,06/19/2017 16:43:21.628294380
1.10004,3.84405,06/19/2017 16:43:22.627732300
1.10003,3.84415,06/19/2017 16:43:23.627141120
1.10003,3.84423,06/19/2017 16:43:24.626590740
1.10003,3.84432,06/19/2017 16:43:25.626009760
1.10003,3.84441,06/19/2017 16:43:26.625447860
1.10003,3.84449,06/19/2017 16:43:27.624894740
1.10003,3.84458,06/19/2017 16:43:28.624329940
1.10004,3.84466,06/19/2017 16:43:29.623742520
1.10003,3.84475,06/19/2017 16:43:30.623157920
1.10003,3.84483,06/19/2017 16:43:31.622628100
1.10003,3.84492,06/19/2017 16:43:32.622084440
1.10003,3.84502,06/19/2017 16:43:33.621504540
1.10003,3.8451,06/19/2017 16:43:34.620969240
1.10003,3.84519,06/19/2017 16:43:35.620517940
1.10004,3.84528,06/19/2017 16:43:36.619947480
1.10003,3.84536,06/19/2017 16:43:37.619397640
1.10003,3.84545,06/19/2017 16:43:38.618837700
1.10004,3.84554,06/19/2017 16:43:39.618265960
1.10003,3.84563,06/19/2017 16:43:40.617681760
1.10003,3.84572,06/19/2017 16:43:41.617120840
1.10004,3.84581,06/19/2017 16:43:42.616564040
1.10003,3.84589,06/19/2017 16:43:43.615970860
1.10003,3.84598,06/19/2017 16:43:44.615407140
1.10003,3.84607,06/19/2017 16:43:45.614826820
1.10004,3.84615,06/19/2017 16:43:46.614247200
1.10003,3.84623,06/19/2017 16:43:47.613671580
1.10003,3.84633,06/19/2017 16:43:48.613143220
1.10003,3.84642,06/19/2017 16:43:49.612578440
1.10003,3.8465,06/19/2017 16:43:50.611983560
1.10003,3.84659,06/19/2017 16:43:51.611430180
1.10003,3.84668,06/19/2017 16:43:52.610868500
1.10003,3.84677,06/19/2017 16:43:53.610271640
1.10004,3.84686,06/19/2017 16:43:54.609745820
1.10003,3.84695,06/19/2017 16:43:55.609155900
1.10003,3.84704,06/19/2017 16:43:56.608574400
1.10003,3.84712,06/19/2017 16:43:57.608010540
1.10003,3.84721,06/19/2017 16:43:58.607450860
1.10003,3.8473,06/19/2017 16:43:59.606881800
1.10003,3.84739,06/19/2017 16:44:00.606302440
1.10003,3.84748,06/19/2017 16:44:01.605731700
1.10003,3.84756,06/19/2017 16:44:02.605170440
1.10003,3.84765,06/19/2017 16:44:03.604583900
1.10003,3.84774,06/19/2017 16:44:04.604028520
1.10003,3.84783,06/19/2017 16:44:05.603500040
1.10003,3.84792,06/19/2017 16:44:06.602939300
1.10003,3.84801,06/19/2017 16:44:07.602398420
1.10003,3.84809,06/19/2017 16:44:08.601853380
1.10003,3.84818,06/19/2017 16:44:09.601311600
1.10003,3.84827,06/19/2017 16:44:10.600726060
1.10003,3.84836,06/19/2017 16:44:11.600193420
1.10003,3.84845,06/19/2017 16:44:12.599600400
1.10003,3.84855,06/19/2017 16:44:13.598998720
1.10004,3.84863,06/19/2017 16:44:14.598433320
1.10004,3.84872,06/19/2017 16:44:15.598036360
1.10003,3.84881,06/19/2017 16:44:16.597468020
1.10003,3.8489,06/19/2017 16:44:17.596907760
1.10003,3.84899,06/19/2017 16:44:18.596324100
1.10003,3.84907,06/19/2017 16:44:19.595723640
1.10003,3.84916,06/19/2017 16:44:20.595124140
1.10003,3.84925,06/19/2017 16:44:21.594587500
1.10004,3.84934,06/19/2017 16:44:22.594049960
1.10003,3.84943,06/19/2017 16:44:23.593450440
1.10003,3.84952,06/19/2017 16:44:24.592898520
1.10003,3.84961,06/19/2017 16:44:25.592324280
1.10004,3.8497,06/19/2017 16:44:26.591749240
1.10003,3.84978,06/19/2017 16:44:27.591207360
1.10004,3.84988,06/19/2017 16:44:28.590660980
1.10003,3.84997,06/19/2017 16:44:29.590065680
1.10003,3.85006,06/19/2017 16:44:30.589467040
1.10003,3.85015,06/19/2017 16:44:31.588887800
1.10003,3.85024,06/19/2017 16:44:32.588344960
