Iteration:	Current:	Voltage:	Time:
1347	1.100065589	3.9087622166	06/14/2017 23:44:06.001354480
1348	1.1000640392	3.9088821411	06/14/2017 23:44:07.000675780
1349	1.1000676155	3.9090275764	06/14/2017 23:44:07.999979380
1350	1.1000678539	3.9091575146	06/14/2017 23:44:08.999345880
1351	1.1000663042	3.9092981815	06/14/2017 23:44:09.998658420
1352	1.1000673771	3.9094190598	06/14/2017 23:44:10.997998360
1353	1.100066781	3.9095554352	06/14/2017 23:44:11.997332860
1354	1.1000649929	3.9096813202	06/14/2017 23:44:12.996687520
1355	1.1000642776	3.9098234177	06/14/2017 23:44:13.996116560
1356	1.1000703573	3.909961462	06/14/2017 23:44:14.995479860
1357	1.1000677347	3.9100906849	06/14/2017 23:44:15.994826400
1358	1.1000678539	3.9102258682	06/14/2017 23:44:16.994158800
1359	1.1000744104	3.9103600979	06/14/2017 23:44:17.993500180
1360	1.1000697613	3.9104952812	06/14/2017 23:44:18.992833460
1361	1.1000645161	3.9106228352	06/14/2017 23:44:19.992177700
1362	1.1000657082	3.9107635021	06/14/2017 23:44:20.991500780
1363	1.1000680923	3.9108886719	06/14/2017 23:44:21.990852960
1364	1.1000670195	3.9110298157	06/14/2017 23:44:22.990170040
1365	1.1000649929	3.911154747	06/14/2017 23:44:23.989568880
1366	1.1000689268	3.9112920761	06/14/2017 23:44:24.988914720
1367	1.1000714302	3.9114284515	06/14/2017 23:44:25.988236960
1368	1.1000660658	3.9115607738	06/14/2017 23:44:26.987602980
1369	1.1000607014	3.9117016792	06/14/2017 23:44:27.986930580
1370	1.1000671387	3.9118292332	06/14/2017 23:44:28.986301320
1371	1.10006845	3.9119637012	06/14/2017 23:44:29.985632120
1372	1.100061655	3.9120984077	06/14/2017 23:44:30.984973900
1373	1.1000689268	3.9122314453	06/14/2017 23:44:31.984320720
1374	1.1000660658	3.9123666286	06/14/2017 23:44:32.983677540
1375	1.1000685692	3.9125027657	06/14/2017 23:44:33.983008720
1376	1.1000636816	3.9126272202	06/14/2017 23:44:34.982353600
1377	1.1000666618	3.9127645493	06/14/2017 23:44:35.981705500
1378	1.1000658274	3.9128987789	06/14/2017 23:44:36.981028520
1379	1.1000701189	3.9130339622	06/14/2017 23:44:37.980415980
1380	1.1000705957	3.9131746292	06/14/2017 23:44:38.979761560
1381	1.1000643969	3.9133048058	06/14/2017 23:44:39.979113140
1382	1.1000646353	3.9134373665	06/14/2017 23:44:40.978439780
1383	1.1000664234	3.9135751724	06/14/2017 23:44:41.977771540
1384	1.1000634432	3.9137065411	06/14/2017 23:44:42.977117680
1385	1.1000666618	3.9138460159	06/14/2017 23:44:43.976458500
1386	1.1000697613	3.9139752388	06/14/2017 23:44:44.975762880
1387	1.1000714302	3.9141147137	06/14/2017 23:44:45.975100200
1388	1.1000686884	3.9142460823	06/14/2017 23:44:46.974445720
1389	1.100066781	3.9143841267	06/14/2017 23:44:47.973754980
1390	1.1000649929	3.9145209789	06/14/2017 23:44:48.973103940
1391	1.1000682116	3.9146530628	06/14/2017 23:44:49.972412320
1392	1.1000679731	3.9147844315	06/14/2017 23:44:50.971749640
1393	1.1000605822	3.9149210453	06/14/2017 23:44:51.971101620
1394	1.1000703573	3.9150629044	06/14/2017 23:44:52.970462100
1395	1.1000647545	3.9151976109	06/14/2017 23:44:53.969774160
1396	1.1000680923	3.9153251648	06/14/2017 23:44:54.969112880
1397	1.1000653505	3.915463686	06/14/2017 23:44:55.968423700
1398	1.1000620127	3.9155917168	06/14/2017 23:44:56.967794380
1399	1.1000659466	3.9157311916	06/14/2017 23:44:57.967121700
1400	1.1000622511	3.9158685207	06/14/2017 23:44:58.966471520
1401	1.1000686884	3.9160010815	06/14/2017 23:44:59.965807380
1402	1.1000657082	3.9161307812	06/14/2017 23:45:00.965116180
1403	1.1000677347	3.9162709713	06/14/2017 23:45:01.964484080
1404	1.1000738144	3.9164066315	06/14/2017 23:45:02.963803280
1405	1.1000696421	3.9165434837	06/14/2017 23:45:03.963153040
1406	1.1000660658	3.916680336	06/14/2017 23:45:04.962488840
1407	1.1000691652	3.9168078899	06/14/2017 23:45:05.961838840
1408	1.1000730991	3.9169459343	06/14/2017 23:45:06.961236300
1409	1.1000660658	3.9170820713	06/14/2017 23:45:07.960636100
1410	1.1000733376	3.9172141552	06/14/2017 23:45:08.959989660
1411	1.1000657082	3.9173574448	06/14/2017 23:45:09.959336180
1412	1.1000725031	3.9174904823	06/14/2017 23:45:10.958666460
1413	1.1000659466	3.9176268578	06/14/2017 23:45:11.957981780
1414	1.1000670195	3.9177675247	06/14/2017 23:45:12.957325300
1415	1.1000659466	3.9178934097	06/14/2017 23:45:13.956615620
1416	1.1000708342	3.9180366993	06/14/2017 23:45:14.955924400
1417	1.1000696421	3.9181659222	06/14/2017 23:45:15.955264980
1418	1.1000666618	3.9182977676	06/14/2017 23:45:16.954587840
1419	1.1000677347	3.9184443951	06/14/2017 23:45:17.953891240
1420	1.1000649929	3.9185769558	06/14/2017 23:45:18.953220240
1421	1.1000660658	3.9187259674	06/14/2017 23:45:19.952532540
1422	1.1000651121	3.9188501835	06/14/2017 23:45:20.951915060
1423	1.1000653505	3.9189832211	06/14/2017 23:45:21.951224240
1424	1.100058198	3.9191160202	06/14/2017 23:45:22.950570140
1425	1.1000648737	3.9192650318	06/14/2017 23:45:23.949884180
1426	1.1000658274	3.9193997383	06/14/2017 23:45:24.949209380
1427	1.1000653505	3.9195270538	06/14/2017 23:45:25.948547400
1428	1.1000653505	3.9196662903	06/14/2017 23:45:26.947857800
1429	1.1000703573	3.9198069572	06/14/2017 23:45:27.947204900
1430	1.1000632048	3.9199392796	06/14/2017 23:45:28.946522300
1431	1.1000695229	3.920071125	06/14/2017 23:45:29.945856280
1432	1.1000671387	3.920214653	06/14/2017 23:45:30.945247940
1433	1.1000682116	3.9203510284	06/14/2017 23:45:31.944580720
1434	1.100071907	3.9204976559	06/14/2017 23:45:32.943923020
1435	1.1000696421	3.920623064	06/14/2017 23:45:33.943263220
1436	1.1000723839	3.9207653999	06/14/2017 23:45:34.942642860
1437	1.1000674963	3.9209060669	06/14/2017 23:45:35.942032740
1438	1.1000698805	3.9210422039	06/14/2017 23:45:36.941361120
1439	1.1000717878	3.9211742878	06/14/2017 23:45:37.940708600
1440	1.1000647545	3.9213092327	06/14/2017 23:45:38.940052580
1441	1.1000725031	3.9214484692	06/14/2017 23:45:39.939365040
1442	1.1000673771	3.9215774536	06/14/2017 23:45:40.938716860
1443	1.1000723839	3.9217293262	06/14/2017 23:45:41.938027040
1444	1.1000689268	3.9218561649	06/14/2017 23:45:42.937368220
1445	1.1000696421	3.9220027924	06/14/2017 23:45:43.936680900
1446	1.1000669003	3.9221441746	06/14/2017 23:45:44.936004420
1447	1.1000698805	3.9222683907	06/14/2017 23:45:45.935317300
1448	1.1000686884	3.9224030972	06/14/2017 23:45:46.934673500
1449	1.10006845	3.9225430489	06/14/2017 23:45:47.934011000
1450	1.1000721455	3.9226760864	06/14/2017 23:45:48.933389520
1451	1.1000726223	3.9228196144	06/14/2017 23:45:49.932788540
1452	1.1000727415	3.9229602814	06/14/2017 23:45:50.932143680
1453	1.1000602245	3.9230895042	06/14/2017 23:45:51.931482160
1454	1.1000711918	3.9232337475	06/14/2017 23:45:52.930831120
1455	1.1000711918	3.9233686924	06/14/2017 23:45:53.930178540
1456	1.1000648737	3.923507452	06/14/2017 23:45:54.929473140
1457	1.1000634432	3.9236466885	06/14/2017 23:45:55.928786980
1458	1.1000750065	3.9237773418	06/14/2017 23:45:56.928120500
1459	1.1000696421	3.9239208698	06/14/2017 23:45:57.927423380
1460	1.1000673771	3.9240553379	06/14/2017 23:45:58.926761980
1461	1.100066185	3.9241976738	06/14/2017 23:45:59.926080440
1462	1.1000632048	3.9243292809	06/14/2017 23:46:00.925385740
1463	1.1000654697	3.9244730473	06/14/2017 23:46:01.924727160
1464	1.1000671387	3.9246034622	06/14/2017 23:46:02.924019440
1465	1.100065589	3.9247434139	06/14/2017 23:46:03.923423960
1466	1.1000640392	3.9248924255	06/14/2017 23:46:04.922743000
1467	1.1000672579	3.9250161648	06/14/2017 23:46:05.922084280
1468	1.1000645161	3.9251580238	06/14/2017 23:46:06.921420960
1469	1.1000628471	3.9253005981	06/14/2017 23:46:07.920761320
1470	1.1000701189	3.9254376888	06/14/2017 23:46:08.920081600
1471	1.1000683308	3.9255750179	06/14/2017 23:46:09.919372660
1472	1.1000627279	3.925714016	06/14/2017 23:46:10.918698300
1473	1.1000657082	3.9258546829	06/14/2017 23:46:11.917990540
1474	1.1000607014	3.9259779453	06/14/2017 23:46:12.917328600
1475	1.1000697613	3.9261305332	06/14/2017 23:46:13.916654280
1476	1.1000683308	3.9262592793	06/14/2017 23:46:14.916014060
1477	1.100069046	3.926400423	06/14/2017 23:46:15.915350180
1478	1.1000673771	3.9265372753	06/14/2017 23:46:16.914753260
1479	1.1000747681	3.9266779423	06/14/2017 23:46:17.914126480
1480	1.1000730991	3.9268186092	06/14/2017 23:46:18.913473900
1481	1.1000683308	3.9269509315	06/14/2017 23:46:19.912825480
1482	1.1000692844	3.927090168	06/14/2017 23:46:20.912201460
1483	1.1000697613	3.9272363186	06/14/2017 23:46:21.911538480
1484	1.1000645161	3.9273631573	06/14/2017 23:46:22.910896900
1485	1.1000683308	3.9275050163	06/14/2017 23:46:23.910222600
1486	1.1000717878	3.9276428223	06/14/2017 23:46:24.909571480
1487	1.1000751257	3.9277901649	06/14/2017 23:46:25.908878880
1488	1.1000754833	3.9279325008	06/14/2017 23:46:26.908194600
1489	1.1000742912	3.9280583858	06/14/2017 23:46:27.907534720
1490	1.1000705957	3.9282040596	06/14/2017 23:46:28.906859100
1491	1.1000725031	3.9283363819	06/14/2017 23:46:29.906180800
1492	1.1000729799	3.9284770489	06/14/2017 23:46:30.905474160
1493	1.1000708342	3.9286160469	06/14/2017 23:46:31.904835660
1494	1.1000720263	3.9287519455	06/14/2017 23:46:32.904198560
1495	1.1000694036	3.928892374	06/14/2017 23:46:33.903535260
1496	1.1000730991	3.929035902	06/14/2017 23:46:34.902854480
1497	1.1000647545	3.9291701317	06/14/2017 23:46:35.902187100
1498	1.1000727415	3.9293138981	06/14/2017 23:46:36.901527600
1499	1.1000683308	3.9294502735	06/14/2017 23:46:37.900926840
1500	1.1000694036	3.929595232	06/14/2017 23:46:38.900264880
1501	1.1000714302	3.9297268391	06/14/2017 23:46:39.899621000
1502	1.1000742912	3.9298710823	06/14/2017 23:46:40.898990260
1503	1.100071907	3.9300179482	06/14/2017 23:46:41.898350680
1504	1.1000695229	3.9301548004	06/14/2017 23:46:42.897657680
1505	1.1000711918	3.9302964211	06/14/2017 23:46:43.896970320
1506	1.1000720263	3.9304306507	06/14/2017 23:46:44.896330520
1507	1.100071311	3.9305689335	06/14/2017 23:46:45.895635680
1508	1.1000691652	3.9307107925	06/14/2017 23:46:46.895061800
1509	1.1000704765	3.9308483601	06/14/2017 23:46:47.894387500
1510	1.1000704765	3.9309878349	06/14/2017 23:46:48.893771780
1511	1.1000660658	3.9311344624	06/14/2017 23:46:49.893395220
1512	1.1000670195	3.9312701225	06/14/2017 23:46:50.892725080
1513	1.1000666618	3.9314115047	06/14/2017 23:46:51.892024920
1514	1.1000717878	3.9315500259	06/14/2017 23:46:52.891387520
1515	1.1000722647	3.9316911697	06/14/2017 23:46:53.890699200
1516	1.1000680923	3.9318275452	06/14/2017 23:46:54.890066080
1517	1.100070715	3.9319741726	06/14/2017 23:46:55.889378040
1518	1.1000692844	3.9321072102	06/14/2017 23:46:56.888694080
1519	1.1000664234	3.9322526455	06/14/2017 23:46:57.887982700
1520	1.1000677347	3.9323949814	06/14/2017 23:46:58.887334160
1521	1.1000646353	3.9325313568	06/14/2017 23:46:59.886647280
1522	1.1000665426	3.9326725006	06/14/2017 23:47:00.885993240
1523	1.1000672579	3.9328160286	06/14/2017 23:47:01.885360700
1524	1.1000605822	3.9329528809	06/14/2017 23:47:02.884661440
1525	1.1000664234	3.9331045151	06/14/2017 23:47:03.883980800
1526	1.1000623703	3.9332456589	06/14/2017 23:47:04.883311100
1527	1.1000578403	3.933371067	06/14/2017 23:47:05.882649860
1528	1.1000561714	3.9335181713	06/14/2017 23:47:06.881969460
1529	1.100063324	3.9336557388	06/14/2017 23:47:07.881294180
1530	1.1000666618	3.9337978363	06/14/2017 23:47:08.880570900
1531	1.1000640392	3.9339342117	06/14/2017 23:47:09.879897700
1532	1.1000666618	3.9340815544	06/14/2017 23:47:10.879231900
1533	1.100069046	3.9342200756	06/14/2017 23:47:11.878568900
1534	1.1000682116	3.9343633652	06/14/2017 23:47:12.877891700
1535	1.100065589	3.934504509	06/14/2017 23:47:13.877223940
1536	1.1000648737	3.9346425533	06/14/2017 23:47:14.876542440
1537	1.1000647545	3.9347822666	06/14/2017 23:47:15.875932080
1538	1.1000640392	3.9349205494	06/14/2017 23:47:16.875262640
1539	1.1000677347	3.9350616932	06/14/2017 23:47:17.874627600
1540	1.1000722647	3.9352111816	06/14/2017 23:47:18.873974580
1541	1.1000651121	3.9353485107	06/14/2017 23:47:19.873319920
1542	1.1000677347	3.9354870319	06/14/2017 23:47:20.872661240
1543	1.1000660658	3.9356267452	06/14/2017 23:47:21.872001000
1544	1.100063324	3.9357669353	06/14/2017 23:47:22.871339460
1545	1.1000636816	3.935911417	06/14/2017 23:47:23.870642800
1546	1.1000622511	3.9360547066	06/14/2017 23:47:24.869973720
1547	1.1000566483	3.936191082	06/14/2017 23:47:25.869275540
1548	1.1000634432	3.9363377094	06/14/2017 23:47:26.868601820
1549	1.1000652313	3.9364795685	06/14/2017 23:47:27.867895940
1550	1.1000669003	3.9366109371	06/14/2017 23:47:28.867225720
1551	1.1000686884	3.9367549419	06/14/2017 23:47:29.866596680
1552	1.1000649929	3.93689394	06/14/2017 23:47:30.865938300
1553	1.1000699997	3.9370422363	06/14/2017 23:47:31.865227480
1554	1.1000674963	3.9371800423	06/14/2017 23:47:32.864573360
1555	1.1000744104	3.9373261929	06/14/2017 23:47:33.863877360
1556	1.1000680923	3.9374647141	06/14/2017 23:47:34.863208800
1557	1.1000677347	3.9376065731	06/14/2017 23:47:35.862512560
1558	1.1000649929	3.9377439022	06/14/2017 23:47:36.861835180
1559	1.1000632048	3.9378824234	06/14/2017 23:47:37.861132480
1560	1.1000697613	3.9380252361	06/14/2017 23:47:38.860484680
1561	1.1000729799	3.9381752014	06/14/2017 23:47:39.859790040
1562	1.1000660658	3.9383060932	06/14/2017 23:47:40.859121580
1563	1.1000704765	3.9384489059	06/14/2017 23:47:41.858422360
1564	1.1000672579	3.9385943413	06/14/2017 23:47:42.857742160
1565	1.1000666618	3.9387331009	06/14/2017 23:47:43.857116560
1566	1.1000642776	3.9388718605	06/14/2017 23:47:44.856466680
1567	1.1000689268	3.9390120506	06/14/2017 23:47:45.855775820
1568	1.100070715	3.9391615391	06/14/2017 23:47:46.855101840
1569	1.1000672579	3.9392983913	06/14/2017 23:47:47.854426900
1570	1.1000720263	3.9394450188	06/14/2017 23:47:48.853765820
1571	1.1000738144	3.9395868778	06/14/2017 23:47:49.853090680
1572	1.1000714302	3.9397323132	06/14/2017 23:47:50.852410900
1573	1.1000701189	3.9398627281	06/14/2017 23:47:51.851734820
1574	1.1000674963	3.940005064	06/14/2017 23:47:52.851071840
1575	1.1000699997	3.9401533604	06/14/2017 23:47:53.850433580
1576	1.1000711918	3.9402945042	06/14/2017 23:47:54.849763120
1577	1.1000703573	3.9404392242	06/14/2017 23:47:55.849094040
1578	1.1000677347	3.9405760765	06/14/2017 23:47:56.848392300
1579	1.1000677347	3.9407215118	06/14/2017 23:47:57.847773780
1580	1.1000679731	3.9408638477	06/14/2017 23:47:58.847069980
1581	1.100073576	3.9410016537	06/14/2017 23:47:59.846429140
1582	1.1000727415	3.9411439896	06/14/2017 23:48:00.845756040
1583	1.1000711918	3.9412841797	06/14/2017 23:48:01.845127520
1584	1.100070715	3.9414308071	06/14/2017 23:48:02.844493680
1585	1.1000733376	3.9415771961	06/14/2017 23:48:03.843804500
1586	1.1000750065	3.9417178631	06/14/2017 23:48:04.843127260
1587	1.1000744104	3.9418611526	06/14/2017 23:48:05.842444100
1588	1.1000704765	3.9419996738	06/14/2017 23:48:06.841777860
1589	1.1000692844	3.9421391487	06/14/2017 23:48:07.841130640
1590	1.1000716686	3.9422843456	06/14/2017 23:48:08.840459940
1591	1.1000728607	3.9424271584	06/14/2017 23:48:09.839811200
1592	1.1000744104	3.9425671101	06/14/2017 23:48:10.839149100
1593	1.1000685692	3.9427051544	06/14/2017 23:48:11.838526680
1594	1.1000710726	3.9428517818	06/14/2017 23:48:12.837880740
1595	1.1000669003	3.9430000782	06/14/2017 23:48:13.837228620
1596	1.1000705957	3.943146944	06/14/2017 23:48:14.836571080
1597	1.1000677347	3.943287611	06/14/2017 23:48:15.835898660
1598	1.1000660658	3.9434313774	06/14/2017 23:48:16.835247860
1599	1.1000622511	3.9435715675	06/14/2017 23:48:17.834572920
1600	1.1000599861	3.9437057972	06/14/2017 23:48:18.833918420
1601	1.100063324	3.9438540936	06/14/2017 23:48:19.833217760
1602	1.1000672579	3.9440045357	06/14/2017 23:48:20.832550720
1603	1.1000627279	3.9441437721	06/14/2017 23:48:21.831873440
1604	1.1000646353	3.9442842007	06/14/2017 23:48:22.831195100
1605	1.1000666618	3.9444289207	06/14/2017 23:48:23.830490560
1606	1.1000710726	3.9445748329	06/14/2017 23:48:24.829834820
1607	1.1000672579	3.9447133541	06/14/2017 23:48:25.829150320
1608	1.1000704765	3.9448568821	06/14/2017 23:48:26.828522340
1609	1.1000689268	3.9450097084	06/14/2017 23:48:27.827823180
1610	1.1000670195	3.9451394081	06/14/2017 23:48:28.827166320
1611	1.1000665426	3.9452848434	06/14/2017 23:48:29.826475860
1612	1.1000676155	3.9454262257	06/14/2017 23:48:30.825830980
1613	1.100069046	3.9455778599	06/14/2017 23:48:31.825171780
1614	1.1000694036	3.9457144737	06/14/2017 23:48:32.824500480
1615	1.100065589	3.9458639622	06/14/2017 23:48:33.823808520
1616	1.100071907	3.9460101128	06/14/2017 23:48:34.823154160
1617	1.1000715494	3.946148634	06/14/2017 23:48:35.822495620
1618	1.1000689268	3.946287632	06/14/2017 23:48:36.821822860
1619	1.1000746489	3.9464392662	06/14/2017 23:48:37.821124820
1620	1.1000710726	3.94658041	06/14/2017 23:48:38.820452120
1621	1.1000709534	3.9467251301	06/14/2017 23:48:39.819773420
1622	1.1000711918	3.9468700886	06/14/2017 23:48:40.819197020
1623	1.100071907	3.9470124245	06/14/2017 23:48:41.818508760
1624	1.1000599861	3.9471530914	06/14/2017 23:48:42.817849080
1625	1.1000648737	3.9472947121	06/14/2017 23:48:43.817213920
1626	1.1000688076	3.9474442005	06/14/2017 23:48:44.816562400
1627	1.100070715	3.9475948811	06/14/2017 23:48:45.815864420
1628	1.1000649929	3.947732687	06/14/2017 23:48:46.815203660
1629	1.1000680923	3.9478666782	06/14/2017 23:48:47.814518380
1630	1.1000670195	3.9480106831	06/14/2017 23:48:48.813864580
1631	1.1000711918	3.9481592178	06/14/2017 23:48:49.813161180
1632	1.1000669003	3.9483017921	06/14/2017 23:48:50.812499680
1633	1.10006392	3.9484443665	06/14/2017 23:48:51.811809000
1634	1.1000685692	3.9485936165	06/14/2017 23:48:52.811126600
1635	1.1000642776	3.9487321377	06/14/2017 23:48:53.810448120
1636	1.1000680923	3.9488809109	06/14/2017 23:48:54.809812000
1637	1.1000621319	3.9490251541	06/14/2017 23:48:55.809120900
1638	1.1000628471	3.9491641521	06/14/2017 23:48:56.808430520
1639	1.100066781	3.9493117332	06/14/2017 23:48:57.807746100
1640	1.1000708342	3.9494590759	06/14/2017 23:48:58.807057760
1641	1.1000663042	3.9495987892	06/14/2017 23:48:59.806411160
1642	1.1000635624	3.9497404099	06/14/2017 23:49:00.805717820
1643	1.1000676155	3.9498865604	06/14/2017 23:49:01.805037720
1644	1.1000683308	3.9500300884	06/14/2017 23:49:02.804363840
1645	1.1000659466	3.9501721859	06/14/2017 23:49:03.803701120
1646	1.1000632048	3.9503204823	06/14/2017 23:49:04.802999740
1647	1.1000676155	3.950453043	06/14/2017 23:49:05.802336320
1648	1.1000689268	3.9506025314	06/14/2017 23:49:06.801625380
1649	1.1000634432	3.9507474899	06/14/2017 23:49:07.800930860
1650	1.1000663042	3.9508953094	06/14/2017 23:49:08.800283120
1651	1.1000666618	3.9510321617	06/14/2017 23:49:09.799598500
1652	1.1000692844	3.9511837959	06/14/2017 23:49:10.798933860
1653	1.100069046	3.9513218403	06/14/2017 23:49:11.798277880
1654	1.1000677347	3.9514727592	06/14/2017 23:49:12.797606300
1655	1.1000643969	3.9516150951	06/14/2017 23:49:13.796966820
1656	1.100056529	3.9517502785	06/14/2017 23:49:14.796296160
1657	1.1000611782	3.9518942833	06/14/2017 23:49:15.795632900
1658	1.1000623703	3.952038765	06/14/2017 23:49:16.794947040
1659	1.100061059	3.9521870613	06/14/2017 23:49:17.794298240
1660	1.1000649929	3.9523282051	06/14/2017 23:49:18.793615640
1661	1.1000628471	3.9524695873	06/14/2017 23:49:19.792951660
1662	1.1000649929	3.9526212215	06/14/2017 23:49:20.792299460
1663	1.100061059	3.952753067	06/14/2017 23:49:21.791635860
1664	1.1000636816	3.9529056549	06/14/2017 23:49:22.791002540
1665	1.1000645161	3.9530537128	06/14/2017 23:49:23.790383320
1666	1.1000670195	3.9531986713	06/14/2017 23:49:24.789718080
1667	1.1000666618	3.9533398151	06/14/2017 23:49:25.789062000
1668	1.1000671387	3.953482151	06/14/2017 23:49:26.788395660
1669	1.1000659466	3.9536321163	06/14/2017 23:49:27.787754100
1670	1.1000699997	3.9537696838	06/14/2017 23:49:28.787122860
1671	1.1000683308	3.953915596	06/14/2017 23:49:29.786500280
1672	1.1000708342	3.9540688992	06/14/2017 23:49:30.785850720
1673	1.1000666618	3.9542102814	06/14/2017 23:49:31.785208400
1674	1.1000715494	3.9543552399	06/14/2017 23:49:32.784568640
1675	1.1000683308	3.9545009136	06/14/2017 23:49:33.783918280
1676	1.1000642776	3.954646349	06/14/2017 23:49:34.783254520
1677	1.1000705957	3.9547913074	06/14/2017 23:49:35.782612520
1678	1.1000673771	3.954931736	06/14/2017 23:49:36.781945960
1679	1.1000722647	3.9550793171	06/14/2017 23:49:37.781350240
1680	1.1000717878	3.9552299976	06/14/2017 23:49:38.780700680
1681	1.1000738144	3.9553761482	06/14/2017 23:49:39.780045100
1682	1.1000691652	3.9555215836	06/14/2017 23:49:40.779379260
1683	1.1000716686	3.9556612968	06/14/2017 23:49:41.778744540
1684	1.1000674963	3.9558105469	06/14/2017 23:49:42.778089460
1685	1.1000677347	3.9559607506	06/14/2017 23:49:43.777427120
1686	1.1000729799	3.9560980797	06/14/2017 23:49:44.776748820
1687	1.1000711918	3.9562513828	06/14/2017 23:49:45.776056340
1688	1.1000692844	3.9563934803	06/14/2017 23:49:46.775407020
1689	1.1000691652	3.9565398693	06/14/2017 23:49:47.774724020
1690	1.1000692844	3.9566869736	06/14/2017 23:49:48.774060840
1691	1.1000679731	3.9568331242	06/14/2017 23:49:49.773368300
1692	1.1000689268	3.9569847584	06/14/2017 23:49:50.772703460
1693	1.1000689268	3.9571225643	06/14/2017 23:49:51.772053940
1694	1.1000683308	3.9572665691	06/14/2017 23:49:52.771398040
1695	1.1000664234	3.9574155807	06/14/2017 23:49:53.770764360
1696	1.1000697613	3.9575634003	06/14/2017 23:49:54.770100400
1697	1.1000733376	3.9577138424	06/14/2017 23:49:55.769407220
1698	1.1000711918	3.9578540325	06/14/2017 23:49:56.768746460
1699	1.100066185	3.9579956532	06/14/2017 23:49:57.768057040
1700	1.1000746489	3.9581446648	06/14/2017 23:49:58.767416260
1701	1.1000686884	3.958296299	06/14/2017 23:49:59.766725140
1702	1.1000652313	3.9584336281	06/14/2017 23:50:00.766059440
1703	1.1000701189	3.9585878849	06/14/2017 23:50:01.765358860
1704	1.1000686884	3.9587373734	06/14/2017 23:50:02.764685780
1705	1.1000699997	3.9588787556	06/14/2017 23:50:03.764006340
1706	1.100069046	3.9590284824	06/14/2017 23:50:04.763355440
1707	1.1000701189	3.959174633	06/14/2017 23:50:05.762688780
1708	1.1000740528	3.9593245983	06/14/2017 23:50:06.762053320
1709	1.1000670195	3.9594707489	06/14/2017 23:50:07.761368460
1710	1.1000685692	3.9596142769	06/14/2017 23:50:08.760716220
1711	1.1000635624	3.9597597122	06/14/2017 23:50:09.760342280
1712	1.1000720263	3.9599087238	06/14/2017 23:50:10.759706880
1713	1.1000740528	3.9600582123	06/14/2017 23:50:11.759070920
1714	1.1000699997	3.9601984024	06/14/2017 23:50:12.758436740
1715	1.1000699997	3.9603531361	06/14/2017 23:50:13.757763180
1716	1.1000697613	3.960493803	06/14/2017 23:50:14.757074220
1717	1.100070715	3.9606513977	06/14/2017 23:50:15.756442600
1718	1.1000660658	3.9607899189	06/14/2017 23:50:16.755764580
1719	1.1000676155	3.9609398842	06/14/2017 23:50:17.755067760
1720	1.1000704765	3.9610860348	06/14/2017 23:50:18.754407560
1721	1.1000704765	3.9612283707	06/14/2017 23:50:19.753716420
1722	1.1000669003	3.9613735676	06/14/2017 23:50:20.753091080
1723	1.1000716686	3.9615311623	06/14/2017 23:50:21.752398780
1724	1.1000680923	3.9616718292	06/14/2017 23:50:22.751733100
1725	1.1000695229	3.9618246555	06/14/2017 23:50:23.751035940
1726	1.1000643969	3.9619607925	06/14/2017 23:50:24.750373600
1727	1.1000597477	3.9621152878	06/14/2017 23:50:25.749706280
1728	1.1000617743	3.9622573853	06/14/2017 23:50:26.749021240
1729	1.1000626087	3.9624013901	06/14/2017 23:50:27.748341600
1730	1.1000627279	3.9625470638	06/14/2017 23:50:28.747666660
1731	1.1000683308	3.9627025127	06/14/2017 23:50:29.747001140
1732	1.1000694036	3.9628458023	06/14/2017 23:50:30.746336200
1733	1.1000701189	3.9629926682	06/14/2017 23:50:31.745634480
1734	1.1000612974	3.9631392956	06/14/2017 23:50:32.744959460
1735	1.1000634432	3.9632921219	06/14/2017 23:50:33.744272980
1736	1.1000671387	3.9634311199	06/14/2017 23:50:34.743645960
1737	1.1000711918	3.9635827541	06/14/2017 23:50:35.743032540
1738	1.1000670195	3.9637331963	06/14/2017 23:50:36.742369900
1739	1.1000683308	3.96387887	06/14/2017 23:50:37.741694140
1740	1.1000692844	3.9640264511	06/14/2017 23:50:38.741039640
1741	1.1000628471	3.9641683102	06/14/2017 23:50:39.740349720
1742	1.1000701189	3.9643161297	06/14/2017 23:50:40.739695900
1743	1.1000659466	3.9644618034	06/14/2017 23:50:41.739029220
1744	1.1000649929	3.964607954	06/14/2017 23:50:42.738418140
1745	1.1000679731	3.9647521973	06/14/2017 23:50:43.737734040
1746	1.1000660658	3.9648969173	06/14/2017 23:50:44.737041780
1747	1.1000672579	3.965051651	06/14/2017 23:50:45.736353260
1748	1.1000692844	3.9651961327	06/14/2017 23:50:46.735704900
1749	1.1000680923	3.9653429985	06/14/2017 23:50:47.735015740
1750	1.1000697613	3.965492487	06/14/2017 23:50:48.734354780
1751	1.1000738144	3.9656422138	06/14/2017 23:50:49.733698280
1752	1.1000703573	3.9657979012	06/14/2017 23:50:50.733032280
1753	1.1000695229	3.965941906	06/14/2017 23:50:51.732340060
1754	1.1000641584	3.9660840034	06/14/2017 23:50:52.731665580
1755	1.1000683308	3.9662322998	06/14/2017 23:50:53.731016220
1756	1.100073576	3.966383934	06/14/2017 23:50:54.730368740
1757	1.100073576	3.9665286541	06/14/2017 23:50:55.729662980
1758	1.1000694036	3.9666724205	06/14/2017 23:50:56.728973120
1759	1.1000666618	3.9668185711	06/14/2017 23:50:57.728274880
