Iteration:	Current:	Voltage:	Time:
859	1.1000721455	3.8377580643	06/15/2017 02:24:28.588717800
860	1.1000688076	3.8378505707	06/15/2017 02:24:29.588047840
861	1.1000734568	3.8379485607	06/15/2017 02:24:30.587355860
862	1.1000689268	3.8380463123	06/15/2017 02:24:31.586682200
863	1.1000702381	3.8381509781	06/15/2017 02:24:32.585997740
864	1.1000654697	3.8382456303	06/15/2017 02:24:33.585304960
865	1.1000609398	3.8383507729	06/15/2017 02:24:34.584597860
866	1.100058198	3.8384466171	06/15/2017 02:24:35.583918020
867	1.100061655	3.8385424614	06/15/2017 02:24:36.583260820
868	1.1000685692	3.8386490345	06/15/2017 02:24:37.582594860
869	1.1000647545	3.838738203	06/15/2017 02:24:38.581916200
870	1.1000689268	3.8388476372	06/15/2017 02:24:39.581225920
871	1.1000674963	3.8389382362	06/15/2017 02:24:40.580522300
872	1.1000640392	3.839040041	06/15/2017 02:24:41.579848480
873	1.1000653505	3.8391437531	06/15/2017 02:24:42.579147800
874	1.1000679731	3.8392500877	06/15/2017 02:24:43.578435020
875	1.1000659466	3.8393354416	06/15/2017 02:24:44.577752780
876	1.1000696421	3.8394477367	06/15/2017 02:24:45.577098760
877	1.1000691652	3.8395483494	06/15/2017 02:24:46.576414540
878	1.1000670195	3.8396353722	06/15/2017 02:24:47.575757800
879	1.10006845	3.8397414684	06/15/2017 02:24:48.575075360
880	1.1000708342	3.8398423195	06/15/2017 02:24:49.574399900
881	1.1000686884	3.8399419785	06/15/2017 02:24:50.573769740
882	1.1000701189	3.8400411606	06/15/2017 02:24:51.573110360
883	1.1000685692	3.840141058	06/15/2017 02:24:52.572402840
884	1.1000688076	3.840231657	06/15/2017 02:24:53.571731520
885	1.1000671387	3.8403382301	06/15/2017 02:24:54.571038840
886	1.1000730991	3.8404405117	06/15/2017 02:24:55.570393840
887	1.1000634432	3.8405418396	06/15/2017 02:24:56.569718680
888	1.1000680923	3.8406414986	06/15/2017 02:24:57.569021040
889	1.1000734568	3.8407411575	06/15/2017 02:24:58.568358480
890	1.1000733376	3.8408408165	06/15/2017 02:24:59.567690780
891	1.1000704765	3.840941906	06/15/2017 02:25:00.566981240
892	1.100066781	3.8410360813	06/15/2017 02:25:01.566314140
893	1.1000673771	3.8411390781	06/15/2017 02:25:02.565625260
894	1.1000704765	3.8412435055	06/15/2017 02:25:03.564936720
895	1.1000694036	3.8413426876	06/15/2017 02:25:04.564307780
896	1.1000674963	3.8414382935	06/15/2017 02:25:05.563662320
897	1.1000660658	3.8415420055	06/15/2017 02:25:06.562971720
898	1.1000660658	3.8416392803	06/15/2017 02:25:07.562317000
899	1.1000688076	3.8417415619	06/15/2017 02:25:08.561624740
900	1.1000686884	3.8418495655	06/15/2017 02:25:09.560927740
901	1.1000701189	3.8419437408	06/15/2017 02:25:10.560246660
902	1.1000711918	3.8420472145	06/15/2017 02:25:11.559567640
903	1.1000688076	3.8421490192	06/15/2017 02:25:12.558876620
904	1.1000671387	3.842246294	06/15/2017 02:25:13.558247140
905	1.1000694036	3.8423480988	06/15/2017 02:25:14.557560580
906	1.1000704765	3.8424527645	06/15/2017 02:25:15.556865680
907	1.1000677347	3.8425500393	06/15/2017 02:25:16.556198140
908	1.1000652313	3.8426480293	06/15/2017 02:25:17.555493200
909	1.1000703573	3.8427581787	06/15/2017 02:25:18.554802900
910	1.10006845	3.842852354	06/15/2017 02:25:19.554220460
911	1.1000697613	3.8429558277	06/15/2017 02:25:20.553549140
912	1.1000711918	3.8430509567	06/15/2017 02:25:21.552874140
913	1.1000716686	3.8431572914	06/15/2017 02:25:22.552237300
914	1.1000720263	3.8432612419	06/15/2017 02:25:23.551563360
915	1.1000771523	3.8433630466	06/15/2017 02:25:24.550890500
916	1.1000710726	3.8434624672	06/15/2017 02:25:25.550225040
917	1.1000683308	3.8435571194	06/15/2017 02:25:26.549539440
918	1.1000673771	3.8436646461	06/15/2017 02:25:27.548854020
919	1.1000752449	3.8437707424	06/15/2017 02:25:28.548210840
920	1.1000699997	3.8438713551	06/15/2017 02:25:29.547533940
921	1.1000659466	3.8439688683	06/15/2017 02:25:30.546867740
922	1.1000680923	3.8440668583	06/15/2017 02:25:31.546405360
923	1.1000677347	3.8441729546	06/15/2017 02:25:32.545712260
924	1.1000665426	3.8442738056	06/15/2017 02:25:33.545111320
925	1.1000660658	3.8443744183	06/15/2017 02:25:34.544436700
926	1.1000652313	3.844479084	06/15/2017 02:25:35.543763540
927	1.1000698805	3.844578743	06/15/2017 02:25:36.543120760
928	1.1000659466	3.8446826935	06/15/2017 02:25:37.542470420
929	1.1000674963	3.8447828293	06/15/2017 02:25:38.541814880
930	1.1000617743	3.8448834419	06/15/2017 02:25:39.541155400
931	1.100075841	3.8449902534	06/15/2017 02:25:40.540488280
932	1.1000733376	3.8450920582	06/15/2017 02:25:41.539806220
933	1.1000714302	3.8451933861	06/15/2017 02:25:42.539168440
934	1.1000666618	3.845291853	06/15/2017 02:25:43.538504800
935	1.1000688076	3.8453936577	06/15/2017 02:25:44.537801720
936	1.100066781	3.8454959393	06/15/2017 02:25:45.537143800
937	1.1000691652	3.845610857	06/15/2017 02:25:46.536467280
938	1.1000664234	3.8457028866	06/15/2017 02:25:47.535825140
939	1.1000688076	3.8458147049	06/15/2017 02:25:48.535187060
940	1.1000669003	3.8459107876	06/15/2017 02:25:49.534610920
941	1.1000669003	3.8460166454	06/15/2017 02:25:50.533917720
942	1.100066185	3.8461134434	06/15/2017 02:25:51.533264680
943	1.100070715	3.846218586	06/15/2017 02:25:52.532603840
944	1.1000638008	3.8463242054	06/15/2017 02:25:53.531931900
945	1.100069046	3.846426487	06/15/2017 02:25:54.531283300
946	1.1000670195	3.8465268612	06/15/2017 02:25:55.530600820
947	1.1000698805	3.8466300964	06/15/2017 02:25:56.529935200
948	1.1000666618	3.8467342854	06/15/2017 02:25:57.529305700
949	1.1000636816	3.8468430042	06/15/2017 02:25:58.528621340
950	1.1000672579	3.8469302654	06/15/2017 02:25:59.527977260
951	1.1000715494	3.8470482826	06/15/2017 02:26:00.527298760
952	1.1000590324	3.8471484184	06/15/2017 02:26:01.526629120
953	1.1000747681	3.8472542763	06/15/2017 02:26:02.526075380
954	1.1000730991	3.84735322	06/15/2017 02:26:03.525416240
955	1.1000688076	3.8474507332	06/15/2017 02:26:04.524735320
956	1.100069046	3.8475584984	06/15/2017 02:26:05.524090860
957	1.1000716686	3.8476624489	06/15/2017 02:26:06.523403200
958	1.1000714302	3.8477709293	06/15/2017 02:26:07.522703580
959	1.1000710726	3.8478689194	06/15/2017 02:26:08.522030200
960	1.1000630856	3.8479716778	06/15/2017 02:26:09.521349400
961	1.1000720263	3.8480834961	06/15/2017 02:26:10.520648180
962	1.1000717878	3.8481853008	06/15/2017 02:26:11.519990140
963	1.1000734568	3.848295927	06/15/2017 02:26:12.519302560
964	1.1000759602	3.8483948708	06/15/2017 02:26:13.518620240
965	1.1000722647	3.848500967	06/15/2017 02:26:14.517944380
966	1.1000765562	3.8486094475	06/15/2017 02:26:15.517249100
967	1.100074172	3.8487107754	06/15/2017 02:26:16.516630260
968	1.1000698805	3.8488075733	06/15/2017 02:26:17.515985620
969	1.1000688076	3.8489115238	06/15/2017 02:26:18.515294780
970	1.1000614166	3.8490188122	06/15/2017 02:26:19.514637160
971	1.100069046	3.8491222858	06/15/2017 02:26:20.513977280
972	1.1000688076	3.8492295742	06/15/2017 02:26:21.513311960
973	1.1000689268	3.8493313789	06/15/2017 02:26:22.512656540
974	1.1000688076	3.8494398594	06/15/2017 02:26:23.511986720
975	1.1000715494	3.8495464325	06/15/2017 02:26:24.511292180
976	1.100074172	3.8496499062	06/15/2017 02:26:25.510690700
977	1.100071907	3.8497605324	06/15/2017 02:26:26.510022360
978	1.100070715	3.8498613834	06/15/2017 02:26:27.509328880
979	1.1000703573	3.8499598503	06/15/2017 02:26:28.508661100
980	1.1000716686	3.8500685692	06/15/2017 02:26:29.507982200
981	1.1000643969	3.8501665592	06/15/2017 02:26:30.507393620
982	1.1000701189	3.8502810001	06/15/2017 02:26:31.506770540
983	1.1000759602	3.8503844738	06/15/2017 02:26:32.506130120
984	1.1000798941	3.8504891396	06/15/2017 02:26:33.505496660
985	1.1000744104	3.8505923748	06/15/2017 02:26:34.504826420
986	1.1000698805	3.8506958485	06/15/2017 02:26:35.504157260
987	1.100073576	3.8507962227	06/15/2017 02:26:36.503528100
988	1.1000647545	3.8508968353	06/15/2017 02:26:37.502862220
989	1.1000727415	3.851013422	06/15/2017 02:26:38.502172140
990	1.1000701189	3.8511161804	06/15/2017 02:26:39.501517700
991	1.1000695229	3.8512268066	06/15/2017 02:26:40.500861440
992	1.1000671387	3.8513264656	06/15/2017 02:26:41.500165300
993	1.1000621319	3.8514223099	06/15/2017 02:26:42.499489060
994	1.1000680923	3.8515405655	06/15/2017 02:26:43.498792800
995	1.1000710726	3.851641655	06/15/2017 02:26:44.498115660
996	1.100060463	3.8517446518	06/15/2017 02:26:45.497490320
997	1.1000674963	3.8518536091	06/15/2017 02:26:46.496812000
998	1.100065589	3.8519544601	06/15/2017 02:26:47.496171440
999	1.1000659466	3.8520615101	06/15/2017 02:26:48.495512860
1000	1.1000720263	3.8521666527	06/15/2017 02:26:49.494884540
1001	1.1000692844	3.8522722721	06/15/2017 02:26:50.494228800
1002	1.1000714302	3.8523769379	06/15/2017 02:26:51.493549760
1003	1.1000676155	3.8524880409	06/15/2017 02:26:52.492854740
1004	1.1000695229	3.8525881767	06/15/2017 02:26:53.492209600
1005	1.1000598669	3.852699995	06/15/2017 02:26:54.491533700
1006	1.1000757217	3.8528001308	06/15/2017 02:26:55.490896180
1007	1.1000648737	3.8529028893	06/15/2017 02:26:56.490220480
1008	1.1000704765	3.8530151844	06/15/2017 02:26:57.489530020
1009	1.1000660658	3.8531119823	06/15/2017 02:26:58.489138840
1010	1.1000674963	3.8532280922	06/15/2017 02:26:59.488495960
1011	1.1000676155	3.8533391953	06/15/2017 02:27:00.487838920
1012	1.1000677347	3.8534371853	06/15/2017 02:27:01.487246120
1013	1.1000678539	3.8535454273	06/15/2017 02:27:02.486587460
1014	1.1000654697	3.8536539078	06/15/2017 02:27:03.485921860
1015	1.1000598669	3.8537535667	06/15/2017 02:27:04.485276080
1016	1.1000689268	3.8538591862	06/15/2017 02:27:05.484622780
1017	1.1000614166	3.8539690971	06/15/2017 02:27:06.483940660
1018	1.100061059	3.8540661335	06/15/2017 02:27:07.483293120
1019	1.1000632048	3.8541810513	06/15/2017 02:27:08.482615960
1020	1.1000674963	3.8542909622	06/15/2017 02:27:09.481994860
1021	1.100069046	3.8543934822	06/15/2017 02:27:10.481327780
1022	1.1000659466	3.8544995785	06/15/2017 02:27:11.480649280
1023	1.1000635624	3.8546106815	06/15/2017 02:27:12.480010740
1024	1.1000685692	3.8547115326	06/15/2017 02:27:13.479350120
1025	1.1000660658	3.8548202515	06/15/2017 02:27:14.478761840
1026	1.1000659466	3.8549265862	06/15/2017 02:27:15.478137200
1027	1.1000648737	3.8550326824	06/15/2017 02:27:16.477468240
1028	1.1000698805	3.8551433086	06/15/2017 02:27:17.476790200
1029	1.10006392	3.8552408218	06/15/2017 02:27:18.476142420
1030	1.100065589	3.8553533554	06/15/2017 02:27:19.475475920
1031	1.1000686884	3.8554618359	06/15/2017 02:27:20.474809420
1032	1.1000654697	3.8555657864	06/15/2017 02:27:21.474133820
1033	1.1000636816	3.8556768894	06/15/2017 02:27:22.473443260
1034	1.1000603437	3.8557736874	06/15/2017 02:27:23.472805740
1035	1.1000676155	3.8558838367	06/15/2017 02:27:24.472135300
1036	1.1000627279	3.8560025692	06/15/2017 02:27:25.471457620
1037	1.1000599861	3.8560881615	06/15/2017 02:27:26.470780680
1038	1.1000638008	3.8562030792	06/15/2017 02:27:27.470098660
1039	1.1000626087	3.8563029766	06/15/2017 02:27:28.469442420
1040	1.1000647545	3.8564207554	06/15/2017 02:27:29.468780400
1041	1.100069046	3.8565263748	06/15/2017 02:27:30.468120920
1042	1.1000685692	3.8566377163	06/15/2017 02:27:31.467466600
1043	1.1000677347	3.8567378521	06/15/2017 02:27:32.466825560
1044	1.1000665426	3.8568487167	06/15/2017 02:27:33.466151960
1045	1.1000638008	3.8569512367	06/15/2017 02:27:34.465505720
1046	1.1000716686	3.8570632935	06/15/2017 02:27:35.464849640
1047	1.1000646353	3.8571670055	06/15/2017 02:27:36.464168740
1048	1.1000628471	3.8572785854	06/15/2017 02:27:37.463534480
1049	1.1000626087	3.8573892117	06/15/2017 02:27:38.462922620
1050	1.1000685692	3.8574979305	06/15/2017 02:27:39.462255580
1051	1.1000657082	3.8576004505	06/15/2017 02:27:40.461597660
1052	1.1000663042	3.8577184677	06/15/2017 02:27:41.460934320
1053	1.1000678539	3.8578202724	06/15/2017 02:27:42.460279060
1054	1.1000722647	3.8579316139	06/15/2017 02:27:43.459647480
1055	1.1000627279	3.8580405712	06/15/2017 02:27:44.458973640
1056	1.1000642776	3.8581459522	06/15/2017 02:27:45.458315760
1057	1.1000640392	3.8582556248	06/15/2017 02:27:46.457870700
1058	1.1000652313	3.8583655357	06/15/2017 02:27:47.457192960
1059	1.1000701189	3.8584799767	06/15/2017 02:27:48.456538540
1060	1.10006392	3.8585784435	06/15/2017 02:27:49.455859440
1061	1.1000698805	3.8586924076	06/15/2017 02:27:50.455175860
1062	1.1000682116	3.8587989807	06/15/2017 02:27:51.454498480
1063	1.1000705957	3.8589179516	06/15/2017 02:27:52.453798380
1064	1.100071311	3.8590257168	06/15/2017 02:27:53.453128880
1065	1.1000642776	3.8591253757	06/15/2017 02:27:54.452450000
1066	1.1000648737	3.8592407703	06/15/2017 02:27:55.451764180
1067	1.1000659466	3.8593449593	06/15/2017 02:27:56.451097440
1068	1.1000645161	3.8594532013	06/15/2017 02:27:57.450473780
1069	1.100069046	3.8595752716	06/15/2017 02:27:58.449785220
1070	1.1000618935	3.8596711159	06/15/2017 02:27:59.449122020
1071	1.1000715494	3.8597886562	06/15/2017 02:28:00.448437560
1072	1.1000689268	3.8598966599	06/15/2017 02:28:01.447787780
1073	1.1000652313	3.8599984646	06/15/2017 02:28:02.447170180
1074	1.1000689268	3.8601167202	06/15/2017 02:28:03.446596920
1075	1.100070715	3.8602173328	06/15/2017 02:28:04.445933160
1076	1.1000643969	3.8603284359	06/15/2017 02:28:05.445264980
1077	1.1000652313	3.860440731	06/15/2017 02:28:06.444572000
1078	1.1000611782	3.8605523109	06/15/2017 02:28:07.443909280
1079	1.1000721455	3.8606622219	06/15/2017 02:28:08.443229020
1080	1.1000660658	3.8607668877	06/15/2017 02:28:09.442579380
1081	1.1000620127	3.8608829975	06/15/2017 02:28:10.441909540
1082	1.1000699997	3.8609879017	06/15/2017 02:28:11.441226020
1083	1.1000685692	3.8610959053	06/15/2017 02:28:12.440610740
1084	1.1000711918	3.8612036705	06/15/2017 02:28:13.439951420
1085	1.1000666618	3.8613138199	06/15/2017 02:28:14.439269140
1086	1.1000736952	3.8614263535	06/15/2017 02:28:15.438622280
1087	1.1000757217	3.8615424633	06/15/2017 02:28:16.437959220
1088	1.1000750065	3.8616425991	06/15/2017 02:28:17.437334220
1089	1.1000738144	3.8617575169	06/15/2017 02:28:18.436677500
1090	1.1000689268	3.861866951	06/15/2017 02:28:19.435982940
1091	1.1000634432	3.8619732857	06/15/2017 02:28:20.435321160
1092	1.1000673771	3.862082243	06/15/2017 02:28:21.434675220
1093	1.1000657082	3.8621993065	06/15/2017 02:28:22.433966560
1094	1.1000778675	3.8623120785	06/15/2017 02:28:23.433302060
1095	1.1000733376	3.8624100685	06/15/2017 02:28:24.432623460
1096	1.1000701189	3.8625254631	06/15/2017 02:28:25.431981180
1097	1.1000694036	3.8626310825	06/15/2017 02:28:26.431392300
1098	1.1000704765	3.8627543449	06/15/2017 02:28:27.430745160
1099	1.1000734568	3.8628644943	06/15/2017 02:28:28.430109560
1100	1.1000732183	3.862963438	06/15/2017 02:28:29.429467360
1101	1.1000677347	3.8630800247	06/15/2017 02:28:30.428786820
1102	1.1000728607	3.8631927967	06/15/2017 02:28:31.428130900
1103	1.1000704765	3.8633072376	06/15/2017 02:28:32.427440600
1104	1.100073576	3.8634161949	06/15/2017 02:28:33.426792500
1105	1.1000682116	3.863525629	06/15/2017 02:28:34.426111700
1106	1.1000711918	3.8636338711	06/15/2017 02:28:35.425456700
1107	1.1000683308	3.863732338	06/15/2017 02:28:36.424797540
1108	1.1000698805	3.8638551235	06/15/2017 02:28:37.424139720
1109	1.1000727415	3.8639662266	06/15/2017 02:28:38.423465200
1110	1.1000716686	3.8640735149	06/15/2017 02:28:39.422797840
1111	1.100063324	3.8641834259	06/15/2017 02:28:40.422143540
1112	1.1000672579	3.8642950058	06/15/2017 02:28:41.421534240
1113	1.1000686884	3.8644068241	06/15/2017 02:28:42.420873040
1114	1.1000727415	3.8645226955	06/15/2017 02:28:43.420189800
1115	1.1000643969	3.8646366596	06/15/2017 02:28:44.419548600
1116	1.1000723839	3.8647494316	06/15/2017 02:28:45.418895100
1117	1.100066781	3.864855051	06/15/2017 02:28:46.418195160
1118	1.1000704765	3.864957571	06/15/2017 02:28:47.417543920
1119	1.1000646353	3.8650734425	06/15/2017 02:28:48.416861340
1120	1.100065589	3.8651812077	06/15/2017 02:28:49.416222840
1121	1.1000689268	3.8652935028	06/15/2017 02:28:50.415616800
1122	1.1000676155	3.86541605	06/15/2017 02:28:51.414946140
1123	1.10006392	3.8655233383	06/15/2017 02:28:52.414286780
1124	1.1000649929	3.8656330109	06/15/2017 02:28:53.413627500
1125	1.1000678539	3.8657560349	06/15/2017 02:28:54.412928400
1126	1.1000704765	3.8658595085	06/15/2017 02:28:55.412536440
1127	1.100061655	3.8659617901	06/15/2017 02:28:56.411849920
1128	1.1000632048	3.8660719395	06/15/2017 02:28:57.411201740
1129	1.1000623703	3.8661935329	06/15/2017 02:28:58.410530220
1130	1.1000665426	3.8663122654	06/15/2017 02:28:59.409834660
1131	1.1000618935	3.8664090633	06/15/2017 02:29:00.409189580
1132	1.100058794	3.8665332794	06/15/2017 02:29:01.408499200
1133	1.1000626087	3.8666362762	06/15/2017 02:29:02.407792280
1134	1.1000664234	3.866751194	06/15/2017 02:29:03.407114000
1135	1.1000645161	3.8668618202	06/15/2017 02:29:04.406458340
1136	1.1000659466	3.8669805527	06/15/2017 02:29:05.405799660
1137	1.100066185	3.867098093	06/15/2017 02:29:06.405120040
1138	1.1000674963	3.8672044277	06/15/2017 02:29:07.404422160
1139	1.10006392	3.867328167	06/15/2017 02:29:08.403731400
1140	1.10006392	3.8674304485	06/15/2017 02:29:09.403113960
1141	1.1000601053	3.8675386906	06/15/2017 02:29:10.402438900
1142	1.1000671387	3.8676598072	06/15/2017 02:29:11.401774680
1143	1.1000680923	3.8677670956	06/15/2017 02:29:12.401112180
1144	1.1000607014	3.8678846359	06/15/2017 02:29:13.400467800
1145	1.1000680923	3.8679904938	06/15/2017 02:29:14.399812520
1146	1.1000680923	3.8681161404	06/15/2017 02:29:15.399138820
1147	1.1000704765	3.8682246208	06/15/2017 02:29:16.398549660
1148	1.1000624895	3.8683381081	06/15/2017 02:29:17.397888420
1149	1.10006392	3.8684539795	06/15/2017 02:29:18.397239220
1150	1.100069046	3.8685574532	06/15/2017 02:29:19.396558200
1151	1.1000630856	3.868688345	06/15/2017 02:29:20.395861300
1152	1.1000682116	3.8688008785	06/15/2017 02:29:21.395296720
1153	1.10006392	3.8689115047	06/15/2017 02:29:22.394606200
1154	1.1000674963	3.8690094948	06/15/2017 02:29:23.393935020
1155	1.1000666618	3.8691387177	06/15/2017 02:29:24.393280300
1156	1.1000635624	3.8692612648	06/15/2017 02:29:25.392610960
1157	1.1000634432	3.8693614006	06/15/2017 02:29:26.391945920
1158	1.1000720263	3.869484663	06/15/2017 02:29:27.391264020
1159	1.1000682116	3.8696029186	06/15/2017 02:29:28.390577440
1160	1.1000688076	3.8697144985	06/15/2017 02:29:29.389930500
1161	1.1000659466	3.8698239326	06/15/2017 02:29:30.389237600
1162	1.1000657082	3.8699369431	06/15/2017 02:29:31.388569560
1163	1.1000657082	3.8700511456	06/15/2017 02:29:32.387884480
1164	1.1000754833	3.8701765537	06/15/2017 02:29:33.387235200
1165	1.1000645161	3.8702757359	06/15/2017 02:29:34.386571240
1166	1.1000720263	3.8704025745	06/15/2017 02:29:35.385886920
1167	1.1000697613	3.8705120087	06/15/2017 02:29:36.385216340
1168	1.1000711918	3.870634079	06/15/2017 02:29:37.384553700
1169	1.1000688076	3.8707523346	06/15/2017 02:29:38.383960460
1170	1.1000708342	3.8708641529	06/15/2017 02:29:39.383305700
1171	1.1000709534	3.8709712029	06/15/2017 02:29:40.382639160
1172	1.1000649929	3.8710911274	06/15/2017 02:29:41.382017820
1173	1.1000678539	3.8712017536	06/15/2017 02:29:42.381374080
1174	1.1000651121	3.8713212013	06/15/2017 02:29:43.380716380
1175	1.1000632048	3.8714344501	06/15/2017 02:29:44.380041200
1176	1.1000654697	3.8715367317	06/15/2017 02:29:45.379366740
1177	1.1000688076	3.8716692924	06/15/2017 02:29:46.378722460
1178	1.1000680923	3.8717856407	06/15/2017 02:29:47.378095640
1179	1.1000696421	3.8718903065	06/15/2017 02:29:48.377401280
1180	1.1000696421	3.8720076084	06/15/2017 02:29:49.376760020
1181	1.1000733376	3.8721408844	06/15/2017 02:29:50.376074860
1182	1.1000701189	3.8722341061	06/15/2017 02:29:51.375390340
1183	1.1000704765	3.8723490238	06/15/2017 02:29:52.374764900
1184	1.1000710726	3.8724644184	06/15/2017 02:29:53.374127900
1185	1.1000740528	3.8725869656	06/15/2017 02:29:54.373467520
1186	1.1000688076	3.8727123737	06/15/2017 02:29:55.372798780
1187	1.1000646353	3.8728144169	06/15/2017 02:29:56.372271580
1188	1.1000648737	3.8729412556	06/15/2017 02:29:57.371607880
1189	1.1000615358	3.8730382919	06/15/2017 02:29:58.370922780
1190	1.1000696421	3.8731808662	06/15/2017 02:29:59.370257120
1191	1.1000636816	3.8732750416	06/15/2017 02:30:00.369586860
1192	1.1000627279	3.8733825684	06/15/2017 02:30:01.368899320
1193	1.1000659466	3.873511076	06/15/2017 02:30:02.368264640
1194	1.1000666618	3.8736305237	06/15/2017 02:30:03.367579540
1195	1.1000695229	3.873745203	06/15/2017 02:30:04.366944140
1196	1.1000703573	3.8738706112	06/15/2017 02:30:05.366297520
1197	1.1000703573	3.8739724159	06/15/2017 02:30:06.365613520
1198	1.1000677347	3.8740837574	06/15/2017 02:30:07.365014440
1199	1.1000653505	3.8742177486	06/15/2017 02:30:08.364349400
1200	1.1000705957	3.8743305206	06/15/2017 02:30:09.363698440
1201	1.1000682116	3.8744373322	06/15/2017 02:30:10.363037700
1202	1.100066185	3.8745648861	06/15/2017 02:30:11.362340700
1203	1.1000670195	3.8746798038	06/15/2017 02:30:12.361666400
1204	1.1000659466	3.8747854233	06/15/2017 02:30:13.360987820
1205	1.1000652313	3.8749160767	06/15/2017 02:30:14.360327580
1206	1.1000695229	3.8750162125	06/15/2017 02:30:15.359664940
1207	1.1000759602	3.8751516342	06/15/2017 02:30:16.358974840
1208	1.1000732183	3.8752565384	06/15/2017 02:30:17.358313240
1209	1.1000732183	3.8753857613	06/15/2017 02:30:18.357652680
1210	1.1000688076	3.8754897118	06/15/2017 02:30:19.356969060
1211	1.1000688076	3.8756020069	06/15/2017 02:30:20.356295400
1212	1.1000711918	3.8757317066	06/15/2017 02:30:21.355643980
1213	1.1000699997	3.8758347034	06/15/2017 02:30:22.354980960
1214	1.1000672579	3.8759682178	06/15/2017 02:30:23.354321160
1215	1.1000699997	3.8760814667	06/15/2017 02:30:24.353642580
1216	1.1000680923	3.8762052059	06/15/2017 02:30:25.352974040
1217	1.1000732183	3.87631464	06/15/2017 02:30:26.352323560
1218	1.1000659466	3.8764228821	06/15/2017 02:30:27.351692280
1219	1.1000680923	3.8765478134	06/15/2017 02:30:28.351039140
1220	1.1000651121	3.8766655922	06/15/2017 02:30:29.350357560
1221	1.1000729799	3.8767907619	06/15/2017 02:30:30.349705300
1222	1.1000648737	3.8768873215	06/15/2017 02:30:31.349018600
1223	1.1000739336	3.8770186901	06/15/2017 02:30:32.348343260
1224	1.1000686884	3.87713027	06/15/2017 02:30:33.347673160
1225	1.1000634432	3.8772544861	06/15/2017 02:30:34.346972680
1226	1.1000663042	3.8773589134	06/15/2017 02:30:35.346336120
1227	1.1000716686	3.8774805069	06/15/2017 02:30:36.345690640
1228	1.100063324	3.8776037693	06/15/2017 02:30:37.345040380
1229	1.1000641584	3.8777301311	06/15/2017 02:30:38.344360400
1230	1.1000666618	3.8778378963	06/15/2017 02:30:39.343673300
1231	1.1000654697	3.8779551983	06/15/2017 02:30:40.343000700
1232	1.10006392	3.8780760765	06/15/2017 02:30:41.342315860
1233	1.100058794	3.8781876564	06/15/2017 02:30:42.341650020
1234	1.1000676155	3.8783066273	06/15/2017 02:30:43.340989580
1235	1.1000695229	3.8784270287	06/15/2017 02:30:44.340285060
1236	1.1000682116	3.8785526752	06/15/2017 02:30:45.339609400
1237	1.1000663042	3.8786606789	06/15/2017 02:30:46.338921040
1238	1.1000663042	3.8787789345	06/15/2017 02:30:47.338260960
1239	1.1000685692	3.8788943291	06/15/2017 02:30:48.337580680
1240	1.100074172	3.8790142536	06/15/2017 02:30:49.336908280
1241	1.1000733376	3.8791296482	06/15/2017 02:30:50.336271540
1242	1.1000670195	3.8792495728	06/15/2017 02:30:51.335624440
1243	1.1000710726	3.8793644905	06/15/2017 02:30:52.334987660
1244	1.1000710726	3.8794789314	06/15/2017 02:30:53.334331580
1245	1.1000740528	3.8795998096	06/15/2017 02:30:54.333674180
1246	1.1000692844	3.8797256947	06/15/2017 02:30:55.333039340
1247	1.1000709534	3.8798511028	06/15/2017 02:30:56.332357980
1248	1.1000734568	3.8799693584	06/15/2017 02:30:57.331699120
1249	1.100070715	3.880086422	06/15/2017 02:30:58.331016220
1250	1.1000680923	3.8802080154	06/15/2017 02:30:59.330348240
1251	1.1000732183	3.8803181648	06/15/2017 02:31:00.329686600
1252	1.100073576	3.8804385662	06/15/2017 02:31:01.329003400
1253	1.1000664234	3.8805458546	06/15/2017 02:31:02.328328860
1254	1.1000670195	3.8806841373	06/15/2017 02:31:03.327642620
1255	1.1000645161	3.8807973862	06/15/2017 02:31:04.327036140
1256	1.1000711918	3.8809037209	06/15/2017 02:31:05.326359500
1257	1.1000722647	3.8810396194	06/15/2017 02:31:06.325672380
1258	1.1000704765	3.8811507225	06/15/2017 02:31:07.325028660
1259	1.1000688076	3.8812835217	06/15/2017 02:31:08.324351520
1260	1.1000691652	3.8814008236	06/15/2017 02:31:09.323687980
1261	1.1000652313	3.881518364	06/15/2017 02:31:10.323012580
1262	1.100066185	3.8816251755	06/15/2017 02:31:11.322328740
1263	1.1000703573	3.8817603588	06/15/2017 02:31:12.321656980
1264	1.1000704765	3.8818659782	06/15/2017 02:31:13.321012480
1265	1.100071907	3.8819854259	06/15/2017 02:31:14.320333520
1266	1.100069046	3.8821074963	06/15/2017 02:31:15.319654500
1267	1.1000677347	3.8822333813	06/15/2017 02:31:16.318964480
1268	1.1000666618	3.8823535442	06/15/2017 02:31:17.318296240
1269	1.1000665426	3.8824756145	06/15/2017 02:31:18.317669780
1270	1.1000643969	3.8825862408	06/15/2017 02:31:19.317012080
1271	1.1000670195	3.8827126026	06/15/2017 02:31:20.316330380
1272	1.1000709534	3.8828430176	06/15/2017 02:31:21.315662940
1273	1.1000710726	3.882963419	06/15/2017 02:31:22.314990620
1274	1.1000697613	3.8830795288	06/15/2017 02:31:23.314322980
1275	1.100065589	3.883191824	06/15/2017 02:31:24.313667840
1276	1.1000721455	3.8833138943	06/15/2017 02:31:25.312996500
