Iteration:	Current:	Voltage:	Time:
206	-0.37702831626	3.907125473	06/15/2017 04:12:28.704117900
207	-5.3659043312	3.530421257	06/15/2017 04:12:29.704379300
208	-0.70034790039	3.8598687649	06/15/2017 04:12:30.704654980
209	-3.041674614	3.7074878216	06/15/2017 04:12:31.704916060
210	-0.13138639927	3.9198336601	06/15/2017 04:12:32.705175840
211	-2.1099886894	3.787181139	06/15/2017 04:12:33.705424800
212	-0.94433015585	3.8681135178	06/15/2017 04:12:34.705665740
213	-6.3225502968	3.4625349045	06/15/2017 04:12:35.705948700
214	-6.6308670044	3.4040601254	06/15/2017 04:12:36.706247300
215	-6.6551661491	3.3921802044	06/15/2017 04:12:37.706516340
216	-4.7710762024	3.5310952663	06/15/2017 04:12:38.706830120
217	-0.00030770944431	3.9063818455	06/15/2017 04:12:39.707122100
218	-1.0295169353	3.8586902618	06/15/2017 04:12:40.707385260
219	-6.7097682953	3.4211752415	06/15/2017 04:12:41.707662620
220	-2.7469813824	3.6910235882	06/15/2017 04:12:42.707975840
221	-1.876658082	3.7776987553	06/15/2017 04:12:43.708277200
222	-2.6485540867	3.7257606983	06/15/2017 04:12:44.708563880
223	-4.1702404022	3.6058239937	06/15/2017 04:12:45.708898820
224	-4.5939145088	3.5631158352	06/15/2017 04:12:46.709170580
225	-3.1876773834	3.6660459042	06/15/2017 04:12:47.709445180
226	-1.9067014456	3.7715673447	06/15/2017 04:12:48.709740400
227	-3.7712190151	3.6372902393	06/15/2017 04:12:49.710036340
228	-3.9327275753	3.6144990921	06/15/2017 04:12:50.710286900
229	-1.0241527557	3.8353335857	06/15/2017 04:12:51.710779780
230	-5.3767266273	3.5189259052	06/15/2017 04:12:52.711043080
231	-2.0369632244	3.7502551079	06/15/2017 04:12:53.711317920
232	-1.4899475574	3.809943676	06/15/2017 04:12:54.711610740
233	-2.897911787	3.7077891827	06/15/2017 04:12:55.711873700
234	-1.9038255215	3.7772328854	06/15/2017 04:12:56.712130880
235	-0.79127311707	3.8686888218	06/15/2017 04:12:57.712415200
236	-3.5518627167	3.6657679081	06/15/2017 04:12:58.712721760
237	-4.811876297	3.5538713932	06/15/2017 04:12:59.713038420
238	-2.0428652763	3.7556624413	06/15/2017 04:13:00.713391620
239	-0.32220163941	3.9019436836	06/15/2017 04:13:01.713659240
240	-3.6580059528	3.659255743	06/15/2017 04:13:02.713941480
241	-1.9654150009	3.771422863	06/15/2017 04:13:03.714206820
242	-5.1672167778	3.5343101025	06/15/2017 04:13:04.714511600
243	-6.2935910225	3.4275999069	06/15/2017 04:13:05.714798420
244	-3.9389789104	3.5963311195	06/15/2017 04:13:06.715054080
245	-0.94639062881	3.8355329037	06/15/2017 04:13:07.715352760
246	-0.97603154182	3.8520972729	06/15/2017 04:13:08.715609100
247	-6.554227829	3.4281353951	06/15/2017 04:13:09.715875940
248	-4.9644618034	3.5169055462	06/15/2017 04:13:10.716130560
249	-1.0827196836	3.8177230358	06/15/2017 04:13:11.716484620
250	-6.0942769051	3.4554452896	06/15/2017 04:13:12.716760340
251	-2.1000885963	3.73371768	06/15/2017 04:13:13.717024980
